Time [ms],Temp [C]
13211282,20.46
13221436,20.46
13231591,20.46
13241746,20.46
13251901,20.46
13262055,20.46
13272210,20.46
13282365,20.46
13292520,20.46
13302675,20.49
13312829,20.49
13322984,20.46
13333139,20.46
13343294,20.49
13353448,20.46
13363603,20.49
13373758,20.49
13383913,20.49
13394067,20.49
13404222,20.49
13414377,20.49
13424532,20.49
13434686,20.49
13444841,20.49
13454996,20.49
13465151,20.49
13475305,20.49
13485460,20.49
13495615,20.49
13505770,20.53
13515924,20.49
13526079,20.53
13536234,20.49
13546389,20.53
13556544,20.53
13566698,20.53
13576853,20.53
13587008,20.53
13597163,20.53
13607317,20.53
13617472,20.53
13627627,20.53
13637782,20.53
13647936,20.53
13658091,20.53
13668246,20.53
13678401,20.53
13688555,20.53
13698710,20.53
13708865,20.56
13719020,20.53
13729175,20.56
13739329,20.53
13749484,20.56
13759639,20.56
13769794,20.56
13779948,20.56
13790103,20.56
13800258,20.56
13810413,20.56
13820567,20.56
13830722,20.56
13840877,20.56
13851032,20.56
13861186,20.56
13871341,20.56
13881496,20.56
13891651,20.56
13901805,20.56
13911960,20.6
13922115,20.56
13932270,20.6
13942425,20.6
13952579,20.6
13962734,20.56
13972889,20.6
13983044,20.6
13993198,20.6
14003353,20.6
14013508,20.6
14023663,20.6
14033817,20.6
14043972,20.6
14054127,20.6
14064282,20.6
14074436,20.6
14084591,20.6
14094746,20.6
14104901,20.63
14115055,20.6
14125210,20.6
14135365,20.6
14145520,20.6
14155675,20.6
14165829,20.6
14175984,20.63
14186139,20.6
14196294,20.6
14206448,20.6
14216603,20.63
14226758,20.63
14236913,20.63
14247067,20.63
14257222,20.63
14267377,20.63
14277532,20.63
14287686,20.63
14297841,20.63
14307996,20.66
14318151,20.63
14328305,20.63
14338460,20.63
14348615,20.66
14358770,20.66
14368924,20.63
14379079,20.66
14389234,20.66
14399389,20.66
14409544,20.66
14419698,20.66
14429853,20.63
14440008,20.66
14450163,20.66
14460317,20.66
14470472,20.66
14480627,20.66
14490782,20.66
14500936,20.66
14511091,20.66
14521246,20.66
14531401,20.66
14541555,20.7
14551710,20.66
14561865,20.66
14572020,20.66
14582174,20.66
14592329,20.66
14602484,20.66
14612639,20.7
14622794,20.7
14632948,20.7
14643103,20.7
14653258,20.7
14663413,20.66
14673567,20.7
14683722,20.7
14693877,20.7
14704032,20.7
