Time [ms],Temp [C]
4752391,14.99
4762547,15.03
4772702,15.03
4782855,15.03
4793011,15.03
4803166,15.06
4813319,15.06
4823475,15.06
4833630,15.09
4843783,15.09
4853939,15.09
4864094,15.13
4874249,15.13
4884403,15.13
4894558,15.16
4904713,15.16
4914867,15.16
4925022,15.16
4935177,15.16
4945332,15.2
4955486,15.23
4965641,15.23
4975796,15.23
4985950,15.26
4996105,15.26
5006260,15.26
5016415,15.26
5026569,15.26
5036724,15.3
5046879,15.3
5057033,15.3
5067188,15.33
5077343,15.33
5087498,15.33
5097652,15.33
5107807,15.36
5117962,15.36
5128116,15.36
5138271,15.4
5148426,15.43
5158581,15.4
5168735,15.4
5178890,15.4
5189045,15.46
5199199,15.46
5209354,15.43
5219509,15.46
5229664,15.46
5239818,15.5
5249973,15.5
5260128,15.5
5270282,15.53
5280437,15.53
5290592,15.53
5300746,15.57
5310901,15.57
5321056,15.57
5331211,15.57
5341365,15.6
5351520,15.6
5361675,15.6
5371829,15.6
5381984,15.63
5392139,15.63
5402294,15.63
5412448,15.67
5422603,15.67
5432758,15.67
5442912,15.67
5453067,15.67
5463222,15.7
5473377,15.7
5483531,15.73
5493686,15.73
5503841,15.73
5513995,15.73
5524150,15.73
5534305,15.77
5544460,15.77
5554614,15.8
5564769,15.77
5574924,15.8
5585078,15.8
5595233,15.8
5605388,15.8
5615543,15.84
5625697,15.84
5635852,15.84
5646007,15.87
5656161,15.87
5666316,15.87
5676471,15.9
5686626,15.9
5696780,15.9
5706935,15.9
5717090,15.94
5727244,15.94
5737399,15.94
5747554,15.97
5757709,15.97
5767863,15.97
5778018,16
5788173,16
5798327,16
5808482,16
5818637,16
5828791,16.04
5838946,16.04
5849101,16.04
5859256,16.04
5869410,16.07
5879565,16.07
5889720,16.07
5899874,16.11
5910029,16.07
5920184,16.11
5930338,16.11
5940493,16.11
5950648,16.14
5960803,16.14
5970957,16.14
5981112,16.14
5991267,16.17
6001421,16.17
6011576,16.17
6021731,16.21
6031886,16.21
6042040,16.21
6052195,16.21
6062350,16.21
6072504,16.24
6082659,16.24
6092814,16.27
6102969,16.27
6113123,16.27
6123278,16.27
6133433,16.27
6143587,16.31
6153742,16.31
6163897,16.31
6174052,16.31
6184206,16.34
6194361,16.34
6204516,16.38
6214670,16.38
6224825,16.34
6234980,16.38
6245135,16.38
6255289,16.38
6265444,16.41
6275599,16.41
6285753,16.41
6295908,16.44
6306063,16.44
6316218,16.41
6326372,16.44
6336527,16.44
6346682,16.48
6356836,16.48
6366991,16.48
6377146,16.48
6387301,16.51
6397455,16.51
6407610,16.51
6417765,16.51
6427919,16.54
6438074,16.54
6448229,16.54
6458384,16.54
6468538,16.54
6478693,16.58
6488848,16.58
6499002,16.58
6509157,16.58
6519312,16.58
6529466,16.61
6539621,16.61
6549776,16.61
6559931,16.61
6570085,16.65
6580240,16.65
6590395,16.65
6600550,16.65
6610704,16.68
6620859,16.68
6631014,16.68
6641168,16.71
6651323,16.71
6661478,16.71
6671633,16.71
6681787,16.71
6691942,16.71
6702097,16.75
6712251,16.75
6722406,16.75
6732561,16.75
6742716,16.78
6752870,16.78
6763025,16.78
6773180,16.78
6783334,16.81
6793489,16.78
6803644,16.81
6813799,16.81
6823953,16.85
6834108,16.85
6844263,16.85
6854417,16.85
6864572,16.85
6874727,16.88
6884882,16.88
6895036,16.88
6905191,16.88
6915346,16.88
6925500,16.88
6935655,16.92
6945810,16.92
6955965,16.92
6966119,16.92
6976274,16.95
6986429,16.95
6996583,16.95
7006738,16.98
7016893,16.98
7027048,16.95
7037202,16.98
7047357,16.98
7057512,16.98
7067666,16.98
7077821,16.98
7087976,17.02
7098130,17.05
7108285,17.02
7118440,17.02
7128595,17.05
7138749,17.05
7148904,17.05
7159059,17.05
7169213,17.05
7179368,17.08
7189523,17.08
7199678,17.12
7209832,17.08
7219987,17.12
7230142,17.12
7240296,17.12
7250451,17.12
7260606,17.15
7270761,17.15
7280915,17.12
7291070,17.15
7301225,17.15
7311379,17.15
7321534,17.15
7331689,17.19
7341844,17.19
7351998,17.19
7362153,17.22
7372308,17.22
7382462,17.22
7392617,17.22
7402772,17.22
7412927,17.25
7423081,17.22
7433236,17.25
7443391,17.25
7453545,17.25
7463700,17.29
7473855,17.25
7484009,17.29
7494164,17.29
7504319,17.29
7514474,17.32
7524628,17.29
7534783,17.32
7544938,17.32
7555092,17.32
7565247,17.32
7575402,17.32
7585557,17.32
7595711,17.35
7605866,17.35
7616021,17.35
7626175,17.35
7636330,17.39
7646485,17.39
7656640,17.35
7666794,17.39
7676949,17.39
7687104,17.42
7697258,17.42
7707413,17.42
7717568,17.42
7727722,17.42
7737877,17.42
7748032,17.46
7758187,17.46
7768341,17.46
7778496,17.46
7788651,17.49
7798805,17.46
7808960,17.49
7819115,17.49
7829270,17.49
7839424,17.52
7849579,17.52
7859734,17.49
7869888,17.52
7880043,17.52
7890198,17.52
7900353,17.52
7910507,17.52
7920662,17.56
7930817,17.56
7940971,17.56
7951126,17.56
7961281,17.56
7971436,17.59
7981590,17.56
7991745,17.59
8001900,17.59
8012054,17.62
8022209,17.59
8032364,17.59
8042519,17.62
8052673,17.62
8062828,17.62
8072983,17.62
8083137,17.62
8093292,17.62
8103447,17.66
8113602,17.66
8123756,17.66
8133911,17.66
8144066,17.69
8154220,17.69
8164375,17.66
8174530,17.69
8184685,17.73
8194839,17.69
8204994,17.69
8215149,17.69
8225303,17.73
8235458,17.73
8245613,17.73
8255768,17.73
8265922,17.73
8276077,17.76
8286232,17.76
8296386,17.76
8306541,17.76
8316696,17.76
8326850,17.79
8337005,17.79
8347160,17.79
8357315,17.79
8367469,17.79
8377624,17.79
8387779,17.83
8397933,17.79
8408088,17.83
8418243,17.83
8428398,17.83
8438552,17.83
8448707,17.83
8458862,17.83
8469016,17.86
8479171,17.86
8489326,17.83
8499481,17.86
8509635,17.86
8519790,17.86
8529945,17.86
8540099,17.89
8550254,17.89
8560409,17.89
8570564,17.89
8580718,17.93
8590873,17.93
8601028,17.93
8611182,17.93
8621337,17.93
8631492,17.93
8641647,17.93
8651801,17.93
8661956,17.93
8672111,17.96
8682265,17.96
8692420,17.96
8702575,17.96
8712730,17.96
8722884,18
8733039,17.96
8743194,18
8753348,18
8763503,18
8773658,18
8783812,18
8793967,18
8804122,18.03
8814277,18.03
8824431,18.03
8834586,18.03
8844741,18.03
8854895,18.03
8865050,18.03
8875205,18.03
8885359,18.06
8895514,18.06
8905669,18.06
8915824,18.06
8925978,18.06
8936133,18.06
8946288,18.1
8956442,18.1
8966597,18.1
8976752,18.1
8986907,18.1
8997061,18.1
9007216,18.1
9017371,18.1
9027525,18.13
9037680,18.1
9047835,18.13
9057990,18.13
9068144,18.13
9078299,18.13
9088454,18.13
9098608,18.13
9108763,18.16
9118918,18.16
9129073,18.16
9139227,18.16
9149382,18.16
9159537,18.16
9169691,18.16
9179846,18.16
9190001,18.2
9200156,18.2
9210310,18.2
9220465,18.2
9230620,18.2
9240774,18.23
9250929,18.2
9261084,18.2
9271239,18.23
9281393,18.23
9291548,18.23
9301703,18.23
9311857,18.27
9322012,18.27
9332167,18.27
9342322,18.27
9352476,18.27
9362631,18.27
9372786,18.27
9382940,18.27
9393095,18.3
9403250,18.3
9413405,18.3
9423559,18.27
9433714,18.3
9443869,18.3
9454023,18.3
9464178,18.3
9474333,18.33
9484487,18.33
9494642,18.33
9504797,18.33
9514952,18.33
9525106,18.33
9535261,18.33
9545416,18.33
9555571,18.37
9565725,18.37
9575880,18.37
9586035,18.37
9596189,18.37
9606344,18.37
9616499,18.37
9626654,18.4
9636808,18.4
9646963,18.37
9657118,18.4
9667272,18.4
9677427,18.4
9687582,18.4
9697736,18.4
9707891,18.4
9718046,18.4
9728201,18.4
9738355,18.4
9748510,18.43
9758665,18.4
9768819,18.43
9778974,18.43
9789129,18.43
9799284,18.43
9809438,18.47
9819593,18.47
9829748,18.43
9839902,18.47
9850057,18.47
9860212,18.47
9870367,18.47
9880521,18.47
9890676,18.47
9900831,18.5
9910985,18.47
9921140,18.47
9931295,18.5
9941450,18.5
9951604,18.5
9961759,18.5
9971914,18.5
9982068,18.5
9992223,18.54
10002378,18.5
10012533,18.54
10022687,18.54
10032842,18.54
10042997,18.54
10053152,18.54
10063306,18.54
10073461,18.54
10083616,18.57
10093771,18.57
10103925,18.57
10114080,18.57
10124235,18.54
10134390,18.57
10144544,18.57
10154699,18.57
10164854,18.57
10175009,18.57
10185163,18.6
10195318,18.57
10205473,18.57
10215628,18.6
10225783,18.64
10235937,18.6
10246092,18.64
10256247,18.64
10266402,18.64
10276556,18.6
10286711,18.64
10296866,18.64
10307021,18.64
10317175,18.64
10327330,18.64
10337485,18.64
10347640,18.67
10357794,18.67
10367949,18.64
10378104,18.67
10388259,18.67
10398413,18.67
10408568,18.67
10418723,18.67
10428878,18.67
10439033,18.67
10449187,18.7
10459342,18.7
10469497,18.7
10479652,18.7
10489806,18.67
10499961,18.7
10510116,18.74
10520271,18.74
10530425,18.7
10540580,18.7
10550735,18.7
10560890,18.7
10571044,18.74
10581199,18.74
10591354,18.74
10601509,18.74
10611663,18.74
10621818,18.74
10631973,18.74
10642128,18.74
10652282,18.74
10662437,18.77
10672592,18.77
10682747,18.77
10692902,18.77
10703056,18.77
10713211,18.77
10723366,18.77
10733521,18.77
10743675,18.81
10753830,18.81
10763985,18.81
10774140,18.81
10784294,18.81
10794449,18.81
10804604,18.81
10814759,18.81
10824913,18.81
10835068,18.81
10845223,18.84
10855378,18.84
10865532,18.84
10875687,18.84
10885842,18.84
10895997,18.84
10906152,18.84
10916306,18.84
10926461,18.84
10936616,18.87
10946771,18.84
10956925,18.87
10967080,18.87
10977235,18.87
10987390,18.84
10997544,18.87
11007699,18.87
11017854,18.87
11028009,18.87
11038163,18.87
11048318,18.87
11058473,18.91
11068628,18.87
11078783,18.91
11088937,18.91
11099092,18.87
11109247,18.91
11119402,18.94
11129556,18.91
11139711,18.91
11149866,18.91
11160021,18.91
11170175,18.94
11180330,18.94
11190485,18.91
11200640,18.91
11210794,18.94
11220949,18.94
11231104,18.94
11241259,18.94
11251413,18.94
11261568,18.94
11271723,18.94
11281878,18.94
11292032,18.94
11302187,18.97
11312342,18.94
11322497,18.97
11332651,18.94
11342806,18.94
11352961,18.97
11363116,18.97
11373271,18.97
11383425,18.97
11393580,18.97
11403735,19.01
11413890,18.97
11424044,18.97
11434199,19.01
11444354,19.01
11454509,19.01
11464663,19.01
11474818,19.01
11484973,19.01
11495128,19.01
11505282,19.01
11515437,19.04
11525592,19.01
11535747,19.04
11545901,19.04
11556056,19.04
11566211,19.04
11576366,19.04
11586520,19.04
11596675,19.04
11606830,19.01
11616985,19.04
11627140,19.08
11637294,19.04
11647449,19.08
11657604,19.04
11667759,19.08
11677913,19.08
11688068,19.08
11698223,19.08
11708378,19.08
11718532,19.08
11728687,19.08
11738842,19.08
11748997,19.08
11759151,19.11
11769306,19.08
11779461,19.08
11789616,19.08
11799770,19.11
11809925,19.11
11820080,19.08
11830235,19.11
11840389,19.11
11850544,19.11
11860699,19.11
11870854,19.11
11881009,19.11
11891163,19.11
11901318,19.11
11911473,19.11
11921628,19.11
11931782,19.11
11941937,19.11
11952092,19.14
11962247,19.14
11972401,19.14
11982556,19.14
11992711,19.14
12002867,19.14
12013020,19.14
12023175,19.14
12033331,19.14
12043486,19.14
12053641,19.14
12063795,19.18
12073950,19.14
12084105,19.18
12094260,19.18
12104414,19.18
12114569,19.14
12124724,19.18
12134879,19.18
12145033,19.18
12155188,19.18
12165343,19.18
12175498,19.21
12185652,19.18
12195807,19.18
12205962,19.18
12216117,19.21
12226272,19.21
12236426,19.21
12246581,19.21
12256736,19.21
12266891,19.21
12277045,19.21
12287200,19.21
12297355,19.21
12307510,19.21
12317664,19.24
12327819,19.21
12337974,19.24
12348129,19.24
12358284,19.21
12368438,19.24
12378593,19.24
12388748,19.24
12398903,19.24
12409057,19.24
12419212,19.24
12429367,19.24
12439522,19.24
12449676,19.24
12459831,19.24
12469986,19.24
12480141,19.24
12490295,19.24
12500450,19.24
12510605,19.28
12520760,19.28
12530914,19.28
12541069,19.24
12551224,19.28
12561379,19.28
12571533,19.28
12581688,19.28
12591843,19.28
12601998,19.28
12612152,19.28
12622307,19.28
12632462,19.31
12642617,19.28
12652772,19.31
12662926,19.31
12673081,19.31
12683236,19.31
12693391,19.31
12703545,19.31
12713700,19.31
12723855,19.31
12734010,19.31
12744164,19.31
12754319,19.31
12764474,19.31
12774629,19.35
12784783,19.35
12794938,19.35
12805093,19.35
12815248,19.35
12825403,19.31
12835557,19.35
12845712,19.35
12855867,19.35
12866022,19.35
12876176,19.35
12886331,19.35
12896486,19.35
12906641,19.38
12916795,19.35
12926950,19.35
12937105,19.35
12947260,19.35
12957414,19.35
12967569,19.38
12977724,19.38
12987879,19.38
12998033,19.38
13008188,19.38
13018343,19.38
13028498,19.38
13038652,19.38
13048807,19.38
13058962,19.38
13069117,19.38
13079272,19.38
13089426,19.41
13099581,19.41
13109736,19.41
13119891,19.38
13130045,19.41
13140200,19.38
13150355,19.41
13160510,19.41
13170664,19.41
13180819,19.41
13190974,19.41
13201129,19.41
13211283,19.41
13221438,19.41
13231593,19.41
13241748,19.41
13251902,19.41
13262057,19.41
13272212,19.41
13282367,19.45
13292521,19.41
13302676,19.45
13312831,19.41
13322986,19.45
13333141,19.45
13343295,19.45
13353450,19.45
13363605,19.45
13373760,19.45
13383914,19.45
13394069,19.45
13404224,19.45
13414379,19.45
13424533,19.45
13434688,19.48
13444843,19.45
13454998,19.45
13465152,19.48
13475307,19.45
13485462,19.48
13495617,19.48
13505771,19.48
13515926,19.48
13526081,19.48
13536236,19.48
13546390,19.48
13556545,19.48
13566700,19.48
13576855,19.48
13587009,19.48
13597164,19.48
13607319,19.48
13617474,19.48
13627629,19.48
13637783,19.48
13647938,19.48
13658093,19.48
13668248,19.51
13678402,19.51
13688557,19.51
13698712,19.51
13708867,19.51
13719021,19.51
13729176,19.51
13739331,19.51
13749486,19.51
13759640,19.51
13769795,19.51
13779950,19.55
13790105,19.51
13800259,19.51
13810414,19.51
13820569,19.55
13830724,19.51
13840879,19.51
13851033,19.51
13861188,19.55
13871343,19.55
13881498,19.55
13891652,19.55
13901807,19.55
13911962,19.55
13922117,19.55
13932271,19.51
13942426,19.55
13952581,19.55
13962736,19.55
13972890,19.55
13983045,19.55
13993200,19.55
14003355,19.55
14013509,19.55
14023664,19.55
14033819,19.58
14043974,19.58
14054128,19.55
14064283,19.55
14074438,19.58
14084593,19.58
14094748,19.55
14104902,19.58
14115057,19.58
14125212,19.58
14135367,19.58
14145521,19.58
14155676,19.58
14165831,19.58
14175986,19.58
14186140,19.58
14196295,19.62
14206450,19.62
14216605,19.58
14226759,19.62
14236914,19.58
14247069,19.58
14257224,19.58
14267378,19.62
14277533,19.58
14287688,19.58
14297843,19.62
14307998,19.62
14318152,19.62
14328307,19.62
14338462,19.62
14348617,19.62
14358771,19.62
14368926,19.62
14379081,19.62
14389236,19.62
14399390,19.62
14409545,19.62
14419700,19.62
14429855,19.62
14440009,19.62
14450164,19.62
14460319,19.62
14470474,19.65
14480629,19.65
14490783,19.65
14500938,19.65
14511093,19.65
14521248,19.65
14531402,19.62
14541557,19.65
14551712,19.65
14561867,19.65
14572021,19.65
14582176,19.65
14592331,19.65
14602486,19.65
14612640,19.65
14622795,19.65
14632950,19.65
14643105,19.65
14653259,19.68
14663414,19.68
14673569,19.65
14683724,19.68
14693878,19.65
14704033,19.65
14714188,19.68
14724343,19.65
14734498,19.68
14744652,19.65
14754807,19.65
14764962,19.68
14775117,19.68
14785271,19.68
14795426,19.68
14805581,19.68
14815736,19.68
14825890,19.68
14836045,19.72
14846200,19.68
14856355,19.65
14866509,19.68
14876664,19.68
14886819,19.68
14896974,19.72
14907128,19.68
14917283,19.68
14927438,19.72
14937593,19.72
14947747,19.72
14957902,19.72
14968057,19.72
14978212,19.72
14988367,19.72
14998521,19.72
15008676,19.72
15018831,19.72
15028986,19.72
15039140,19.72
15049295,19.72
15059450,19.72
15069605,19.72
15079759,19.72
15089914,19.72
15100069,19.72
15110224,19.72
15120378,19.72
15130533,19.72
15140688,19.72
15150843,19.75
15160998,19.75
15171152,19.72
15181307,19.75
15191462,19.75
15201617,19.75
15211771,19.75
15221926,19.75
15232081,19.75
15242236,19.75
15252390,19.75
15262545,19.75
15272700,19.75
15282855,19.75
15293009,19.75
15303164,19.75
15313319,19.75
15323474,19.78
15333628,19.78
15343783,19.75
15353938,19.75
15364093,19.72
15374248,19.75
15384402,19.75
15394557,19.75
15404712,19.75
15414867,19.75
15425021,19.75
15435176,19.75
15445331,19.78
15455486,19.78
15465640,19.78
15475795,19.78
15485950,19.78
15496105,19.78
15506259,19.78
15516414,19.78
15526569,19.78
15536724,19.78
15546878,19.78
15557033,19.78
15567188,19.78
15577343,19.78
15587497,19.78
15597652,19.78
15607807,19.78
15617962,19.78
15628117,19.78
15638271,19.78
15648426,19.78
15658581,19.78
15668736,19.78
15678890,19.82
15689045,19.78
15699200,19.82
15709355,19.82
15719509,19.78
15729664,19.82
15739819,19.82
15749974,19.82
15760128,19.82
15770283,19.82
15780438,19.82
15790593,19.82
15800747,19.82
15810902,19.82
15821057,19.82
15831212,19.82
15841366,19.82
15851521,19.82
15861676,19.82
15871831,19.82
15881986,19.82
15892140,19.85
15902295,19.82
15912450,19.82
15922605,19.82
15932759,19.82
15942914,19.85
15953069,19.82
15963224,19.82
15973378,19.85
15983533,19.85
15993688,19.85
16003843,19.82
16013997,19.82
16024152,19.85
16034307,19.85
16044462,19.85
16054616,19.85
16064771,19.85
16074926,19.85
16085081,19.82
16095235,19.85
16105390,19.85
16115545,19.85
16125700,19.89
16135855,19.85
16146009,19.85
16156164,19.85
16166319,19.85
16176474,19.85
16186628,19.85
16196783,19.89
16206938,19.89
16217093,19.85
16227247,19.85
16237402,19.85
16247557,19.85
16257712,19.85
16267866,19.85
16278021,19.85
16288176,19.89
16298331,19.89
16308485,19.89
16318640,19.89
16328795,19.85
16338950,19.89
16349104,19.89
16359259,19.89
16369414,19.85
16379569,19.89
16389723,19.85
16399878,19.85
16410033,19.89
16420188,19.89
16430343,19.89
16440497,19.89
16450652,19.89
16460807,19.89
16470963,19.85
16481116,19.89
16491271,19.89
16501427,19.92
16511582,19.89
16521735,19.89
16531891,19.89
16542046,19.92
16552201,19.89
16562355,19.92
16572510,19.92
16582665,19.92
16592820,19.92
16602974,19.92
16613129,19.89
16623284,19.92
16633439,19.89
16643594,19.92
16653748,19.89
16663903,19.92
16674058,19.92
16684213,19.92
16694367,19.92
16704522,19.92
16714677,19.92
16724832,19.92
16734986,19.92
16745141,19.92
16755296,19.92
16765451,19.92
16775605,19.92
16785760,19.95
16795915,19.92
16806070,19.92
16816224,19.92
16826379,19.95
16836534,19.92
16846689,19.92
16856843,19.92
16866998,19.92
16877153,19.92
16887308,19.92
16897463,19.92
16907617,19.95
16917772,19.95
16927927,19.95
16938082,19.95
16948236,19.95
16958391,19.92
16968546,19.95
16978701,19.95
16988855,19.92
16999010,19.95
17009165,19.95
17019320,19.95
17029474,19.95
17039629,19.95
17049784,19.95
17059939,19.95
17070093,19.95
17080248,19.95
17090403,19.95
17100558,19.95
17110712,19.95
17120867,19.95
17131022,19.95
17141177,19.95
17151332,19.95
17161486,19.95
17171641,19.92
17181796,19.95
17191951,19.95
17202105,19.95
17212260,19.95
17222415,19.95
17232570,19.99
17242724,19.95
17252879,19.95
17263034,19.95
17273189,19.99
17283343,19.99
17293498,19.99
17303653,19.95
17313808,19.99
17323962,19.95
17334117,19.95
17344272,19.99
17354427,19.99
17364581,19.99
17374736,19.99
17384891,19.99
17395046,19.95
17405201,19.99
17415355,19.99
17425510,19.99
17435665,19.99
17445820,19.99
17455974,19.99
17466129,19.99
17476284,19.99
17486439,19.99
17496593,19.99
17506748,19.99
17516903,19.99
17527058,19.99
17537212,19.99
17547367,19.99
17557522,19.99
17567677,19.99
17577831,19.99
17587986,19.99
17598141,19.99
17608296,19.99
17618450,19.99
17628605,19.99
17638760,20.02
17648915,20.02
17659069,19.99
17669224,19.99
17679379,20.02
17689534,19.99
17699689,20.02
17709843,19.99
17719998,20.02
17730153,19.99
17740308,20.02
17750462,20.02
17760617,20.02
17770772,20.02
17780927,20.02
17791081,20.02
17801236,20.02
17811391,20.02
17821546,20.02
17831700,20.02
17841855,20.02
17852010,20.02
17862165,20.02
17872319,20.02
17882474,20.02
