"Time [ms]","Temp [C]"
1502886,10.85
1513040,10.88
1523195,10.91
1533350,10.91
1543505,10.95
1553659,10.98
1563814,11.02
1573969,11.02
1584123,11.05
1594278,11.08
1604433,11.08
1614587,11.15
1624742,11.15
1634897,11.18
1645052,11.22
1655206,11.25
1665361,11.28
1675516,11.32
1685670,11.32
1695825,11.35
1705980,11.39
1716135,11.39
1726289,11.42
1736444,11.45
1746599,11.49
1756753,11.52
1766908,11.55
1777063,11.55
1787218,11.59
1797372,11.62
1807527,11.66
1817682,11.66
1827836,11.69
1837991,11.72
1848146,11.72
1858301,11.76
1868455,11.79
1878610,11.82
1888765,11.86
1898919,11.86
1909074,11.89
1919229,11.92
1929384,11.92
1939538,11.96
1949693,11.99
1959848,11.99
1970002,12.03
1980157,12.06
1990312,12.09
2000466,12.09
2010621,12.13
2020776,12.16
2030931,12.16
2041085,12.19
2051240,12.23
2061395,12.23
2071549,12.26
2081704,12.30
2091859,12.30
2102014,12.33
2112168,12.33
2122323,12.36
2132478,12.40
2142632,12.40
2152787,12.43
2162942,12.46
2173097,12.50
2183251,12.50
2193406,12.53
2203561,12.57
2213715,12.60
2223870,12.60
2234025,12.60
2244180,12.63
2254334,12.67
2264489,12.67
2274644,12.70
2284798,12.70
2294953,12.73
2305108,12.77
2315262,12.80
2325417,12.80
2335572,12.83
2345727,12.83
2355881,12.87
2366036,12.90
2376191,12.94
2386345,12.94
2396500,12.94
2406655,12.97
2416810,12.97
2426964,13.00
2437119,13.04
2447274,13.04
2457428,13.07
2467583,13.10
2477738,13.10
2487893,13.14
2498047,13.14
2508202,13.17
2518357,13.21
2528511,13.24
2538666,13.24
2548821,13.24
2558976,13.27
2569130,13.27
2579285,13.31
2589440,13.31
2599594,13.34
2609749,13.37
2619904,13.37
2630058,13.41
2640213,13.41
2650368,13.44
2660523,13.44
2670677,13.48
2680832,13.51
2690987,13.51
2701141,13.51
2711296,13.54
2721451,13.58
2731606,13.58
2741760,13.61
2751915,13.61
2762070,13.64
2772224,13.64
2782379,13.64
2792534,13.68
2802689,13.68
2812843,13.75
2822998,13.75
2833153,13.78
2843307,13.78
2853462,13.81
2863617,13.81
2873771,13.81
2883926,13.85
2894081,13.85
2904236,13.88
2914390,13.91
2924545,13.91
2934700,13.91
2944854,13.95
2955009,13.98
2965164,13.98
2975319,13.98
2985473,14.01
2995628,14.05
3005783,14.01
3015937,14.05
3026092,14.08
3036247,14.08
3046401,14.12
3056556,14.12
3066711,14.15
3076866,14.18
3087020,14.18
3097175,14.18
3107330,14.22
3117484,14.22
3127639,14.22
3137794,14.25
3147949,14.28
3158103,14.28
3168258,14.32
3178413,14.32
3188567,14.32
3198722,14.35
3208877,14.35
3219032,14.39
3229186,14.39
3239341,14.42
3249496,14.42
3259650,14.42
3269805,14.45
3279960,14.45
3290115,14.49
3300269,14.49
3310424,14.52
3320579,14.52
3330733,14.52
3340888,14.55
3351043,14.55
3361198,14.59
3371352,14.59
3381507,14.62
3391662,14.62
3401816,14.62
3411971,14.62
3422126,14.66
3432281,14.66
3442435,14.69
3452590,14.69
3462745,14.69
3472899,14.72
3483054,14.76
3493209,14.76
3503363,14.76
3513518,14.79
3523673,14.79
3533828,14.82
3543982,14.82
3554137,14.82
3564292,14.86
3574446,14.86
3584601,14.86
3594756,14.89
3604911,14.93
3615065,14.93
3625220,14.93
3635375,14.96
3645529,14.96
3655684,14.96
3665839,14.99
3675994,15.03
3686148,14.99
3696303,15.03
3706458,15.03
3716612,15.06
3726767,15.03
3736922,15.09
3747077,15.09
3757231,15.09
3767386,15.09
3777541,15.13
3787695,15.13
3797850,15.16
3808005,15.16
3818159,15.20
3828314,15.20
3838469,15.20
3848624,15.20
3858778,15.23
3868933,15.23
3879088,15.23
3889243,15.26
3899397,15.26
3909552,15.26
3919707,15.30
3929861,15.30
3940016,15.30
3950171,15.33
3960326,15.33
3970480,15.36
3980635,15.33
3990790,15.36
4000944,15.40
4011099,15.40
4021254,15.40
4031409,15.43
4041563,15.43
4051718,15.43
4061873,15.43
4072027,15.46
4082182,15.46
4092337,15.50
4102492,15.50
4112646,15.50
4122801,15.53
4132956,15.53
4143110,15.50
4153265,15.53
4163420,15.57
4173574,15.53
4183729,15.57
4193884,15.60
4204039,15.60
4214193,15.60
4224348,15.63
4234503,15.63
4244657,15.63
4254812,15.67
4264967,15.67
4275123,15.67
4285276,15.67
4295431,15.70
4305587,15.70
4315740,15.70
4325895,15.70
4336051,15.73
4346206,15.73
4356359,15.73
4366515,15.77
4376670,15.77
4386823,15.77
4396979,15.77
4407134,15.84
4417289,15.80
4427443,15.84
4437598,15.84
4447753,15.84
4457907,15.84
4468062,15.84
4478217,15.84
4488371,15.87
4498526,15.90
4508681,15.90
4518836,15.94
4528990,15.90
4539145,15.94
4549300,15.94
4559455,15.94
4569609,15.97
4579764,15.97
4589919,15.97
4600073,16.00
4610228,15.97
4620383,16.00
4630537,16.00
4640692,16.00
4650847,16.04
4661002,16.04
4671156,16.04
4681311,16.07
4691466,16.07
4701620,16.07
4711775,16.07
4721930,16.11
4732085,16.11
4742239,16.11
4752394,16.14
4762549,16.14
4772703,16.14
4782858,16.14
4793013,16.14
4803168,16.17
4813322,16.17
4823477,16.17
4833632,16.21
4843786,16.21
4853941,16.21
4864096,16.21
4874251,16.24
4884405,16.24
4894560,16.24
4904715,16.24
4914869,16.27
4925024,16.27
4935179,16.27
4945334,16.31
4955488,16.31
4965643,16.31
4975798,16.34
4985952,16.31
4996107,16.31
5006262,16.34
5016417,16.34
5026571,16.38
5036726,16.38
5046881,16.38
5057035,16.41
5067190,16.41
5077345,16.41
5087499,16.41
5097654,16.44
5107809,16.44
5117964,16.44
5128118,16.48
5138273,16.44
5148428,16.48
5158582,16.48
5168737,16.48
5178892,16.51
5189047,16.51
5199201,16.51
5209356,16.54
5219511,16.54
5229665,16.54
5239820,16.58
5249975,16.58
5260130,16.58
5270284,16.58
5280439,16.61
5290594,16.58
5300748,16.61
5310903,16.61
5321058,16.65
5331213,16.65
5341367,16.68
5351522,16.65
5361677,16.68
5371831,16.68
5381986,16.68
5392141,16.68
5402296,16.71
5412450,16.71
5422605,16.71
5432760,16.75
5442914,16.75
5453069,16.75
5463224,16.78
5473379,16.78
5483533,16.78
5493688,16.78
5503843,16.81
5513997,16.78
5524152,16.81
5534307,16.81
5544462,16.85
5554616,16.85
5564771,16.85
5574926,16.85
5585080,16.85
5595235,16.88
5605390,16.88
5615545,16.88
5625699,16.88
5635854,16.92
5646009,16.92
5656163,16.92
5666318,16.92
5676473,16.95
5686628,16.95
5696782,16.98
5706937,16.98
5717092,16.98
5727246,16.98
5737401,16.98
5747556,17.02
5757710,17.02
5767865,17.05
5778020,17.02
5788175,17.02
5798329,17.05
5808484,17.08
5818639,17.05
5828793,17.08
5838948,17.08
5849103,17.12
5859258,17.08
5869412,17.08
5879567,17.12
5889722,17.12
5899876,17.12
5910031,17.15
5920186,17.15
5930341,17.19
5940495,17.15
5950650,17.19
5960805,17.19
5970959,17.19
5981114,17.19
5991269,17.19
6001424,17.22
6011578,17.22
6021733,17.25
6031888,17.25
6042042,17.25
6052197,17.25
6062352,17.25
6072507,17.29
6082661,17.29
6092816,17.29
6102971,17.29
6113125,17.32
6123280,17.32
6133435,17.32
6143589,17.35
6153744,17.35
6163899,17.35
6174054,17.35
6184208,17.35
6194363,17.39
6204518,17.39
6214672,17.39
6224827,17.39
6234982,17.42
6245137,17.42
6255291,17.42
6265446,17.42
6275601,17.42
6285755,17.46
6295910,17.46
6306065,17.46
6316220,17.46
6326374,17.49
6336529,17.49
6346684,17.49
6356838,17.49
6366993,17.49
6377148,17.52
6387303,17.52
6397457,17.56
6407612,17.56
6417767,17.52
6427921,17.56
6438076,17.56
6448231,17.56
6458386,17.59
6468540,17.59
6478695,17.59
6488850,17.59
6499004,17.59
6509159,17.59
6519314,17.62
6529469,17.62
6539623,17.62
6549778,17.66
6559933,17.62
6570087,17.66
6580242,17.66
6590397,17.66
6600552,17.66
6610706,17.69
6620861,17.69
6631016,17.69
6641170,17.73
6651325,17.73
6661480,17.73
6671634,17.73
6681789,17.76
6691944,17.73
6702099,17.76
6712253,17.76
6722408,17.76
6732563,17.76
6742717,17.79
6752872,17.76
6763027,17.79
6773182,17.79
6783336,17.79
6793491,17.83
6803646,17.83
6813800,17.83
6823955,17.86
6834110,17.83
6844265,17.86
6854419,17.86
6864574,17.86
6874729,17.86
6884883,17.86
6895038,17.86
6905193,17.89
6915348,17.89
6925502,17.89
6935657,17.93
6945812,17.93
6955966,17.93
6966121,17.93
6976276,17.93
6986431,17.93
6996585,17.96
7006740,17.96
7016895,17.96
7027049,17.96
7037204,18.00
7047359,18.00
7057514,18.00
7067668,18.03
7077823,18.03
7087978,18.00
7098132,18.03
7108287,18.03
7118442,18.06
7128596,18.06
7138751,18.03
7148906,18.06
7159061,18.06
7169215,18.06
7179370,18.06
7189525,18.10
7199679,18.10
7209834,18.10
7219989,18.10
7230144,18.10
7240298,18.13
7250453,18.13
7260608,18.13
7270762,18.13
7280917,18.16
7291072,18.16
7301227,18.16
7311381,18.16
7321536,18.16
7331691,18.16
7341845,18.20
7352000,18.20
7362155,18.16
7372309,18.20
7382464,18.20
7392619,18.20
7402774,18.23
7412928,18.23
7423083,18.23
7433238,18.23
7443393,18.23
7453547,18.23
7463702,18.27
7473857,18.23
7484011,18.27
7494166,18.27
7504321,18.27
7514475,18.30
7524630,18.30
7534785,18.30
7544940,18.30
7555094,18.30
7565249,18.30
7575404,18.30
7585558,18.33
7595713,18.33
7605868,18.33
7616023,18.33
7626177,18.33
7636332,18.37
7646487,18.37
7656641,18.37
7666796,18.37
7676951,18.40
7687106,18.40
7697260,18.37
7707415,18.40
7717570,18.40
7727724,18.43
7737879,18.43
7748034,18.43
7758189,18.40
7768343,18.43
7778498,18.43
7788653,18.43
7798807,18.47
7808962,18.47
7819117,18.47
7829272,18.47
7839426,18.47
7849581,18.50
7859736,18.50
7869890,18.50
7880045,18.50
7890200,18.50
7900355,18.50
7910509,18.50
7920664,18.50
7930819,18.54
7940973,18.54
7951128,18.54
7961283,18.57
7971438,18.54
7981592,18.57
7991747,18.57
8001902,18.57
8012056,18.57
8022211,18.57
8032366,18.60
8042521,18.60
8052675,18.60
8062830,18.60
8072985,18.60
8083139,18.60
8093294,18.60
8103449,18.60
8113604,18.60
8123758,18.60
8133913,18.64
8144068,18.64
8154222,18.64
8164377,18.64
8174532,18.67
8184686,18.67
8194841,18.67
8204996,18.67
8215151,18.67
8225305,18.67
8235460,18.67
8245615,18.67
8255769,18.70
8265924,18.70
8276079,18.70
8286234,18.70
8296388,18.70
8306543,18.70
8316698,18.74
8326852,18.74
8337007,18.74
8347162,18.74
8357317,18.77
8367471,18.74
8377626,18.77
8387781,18.77
8397935,18.77
8408090,18.77
8418245,18.77
8428400,18.77
8438554,18.77
8448709,18.81
8458864,18.81
8469018,18.81
8479173,18.81
8489328,18.81
8499483,18.81
8509637,18.81
8519792,18.84
8529947,18.84
8540101,18.84
8550256,18.84
8560411,18.84
8570565,18.84
8580720,18.84
8590875,18.87
8601030,18.87
8611184,18.87
8621339,18.87
8631494,18.87
8641648,18.87
8651803,18.91
8661958,18.91
8672113,18.91
8682267,18.91
8692422,18.91
8702577,18.91
8712731,18.91
8722886,18.94
8733041,18.94
8743196,18.91
8753350,18.94
8763505,18.94
8773660,18.94
8783814,18.94
8793969,18.94
8804124,18.97
8814279,18.97
8824433,18.97
8834588,18.97
8844743,18.97
8854897,18.97
8865052,19.01
8875207,19.01
8885362,19.01
8895516,19.01
8905671,19.01
8915826,19.01
8925980,19.01
8936135,19.01
8946290,19.04
8956444,19.04
8966599,19.01
8976754,19.04
8986909,19.04
8997063,19.04
9007218,19.04
9017373,19.04
9027527,19.04
9037682,19.08
9047837,19.08
9057992,19.08
9068146,19.08
9078301,19.08
9088456,19.11
9098610,19.08
9108765,19.08
9118920,19.11
9129075,19.11
9139229,19.11
9149384,19.11
9159539,19.14
9169693,19.14
9179848,19.11
9190003,19.14
9200158,19.14
9210312,19.14
9220467,19.14
9230622,19.14
9240776,19.14
9250931,19.14
9261086,19.18
9271240,19.18
9281395,19.18
9291550,19.18
9301705,19.18
9311859,19.21
9322014,19.21
9332169,19.18
9342323,19.21
9352478,19.21
9362633,19.21
9372788,19.21
9382942,19.21
9393097,19.21
9403252,19.21
9413407,19.24
9423561,19.21
9433716,19.24
9443871,19.24
9454025,19.24
9464180,19.24
9474335,19.24
9484489,19.24
9494644,19.24
9504799,19.24
9514954,19.24
9525108,19.28
9535263,19.28
9545418,19.28
9555572,19.28
9565727,19.28
9575882,19.28
9586037,19.28
9596191,19.28
9606346,19.31
9616501,19.31
9626655,19.31
9636810,19.31
9646965,19.31
9657120,19.31
9667274,19.35
9677429,19.31
9687584,19.31
9697738,19.35
9707893,19.31
9718048,19.35
9728203,19.35
9738357,19.35
9748512,19.35
9758667,19.35
9768821,19.35
9778976,19.38
9789131,19.35
9799285,19.38
9809440,19.38
9819595,19.38
9829750,19.38
9839904,19.38
9850059,19.38
9860214,19.38
9870368,19.41
9880523,19.41
9890678,19.41
9900833,19.41
9910987,19.41
9921142,19.41
9931297,19.41
9941451,19.41
9951606,19.41
9961761,19.45
9971916,19.41
9982070,19.41
9992225,19.45
10002380,19.45
10012534,19.45
10022689,19.48
10032844,19.45
10042999,19.48
10053153,19.48
10063308,19.48
10073463,19.45
10083618,19.48
10093773,19.48
10103927,19.45
10114082,19.48
10124237,19.48
10134392,19.48
10144546,19.48
10154701,19.51
10164856,19.48
10175011,19.48
10185165,19.51
10195320,19.51
10205475,19.51
10215630,19.51
10225784,19.51
10235939,19.51
10246094,19.51
10256249,19.51
10266403,19.55
10276558,19.55
10286713,19.51
10296868,19.55
10307023,19.55
10317177,19.55
10327332,19.55
10337487,19.55
10347642,19.55
10357796,19.55
10367951,19.55
10378106,19.55
10388261,19.58
10398415,19.58
10408570,19.58
10418725,19.55
10428880,19.58
10439034,19.58
10449189,19.58
10459344,19.58
10469499,19.58
10479653,19.58
10489808,19.58
10499963,19.62
10510118,19.62
10520272,19.58
10530427,19.58
10540582,19.62
10550737,19.62
10560892,19.62
10571046,19.65
10581201,19.62
10591356,19.65
10601511,19.65
10611665,19.65
10621820,19.65
10631975,19.65
10642130,19.65
10652284,19.65
10662439,19.65
10672594,19.65
10682749,19.68
10692903,19.68
10703058,19.68
10713213,19.68
10723368,19.68
10733522,19.68
10743677,19.65
10753832,19.68
10763987,19.68
10774141,19.68
10784296,19.68
10794451,19.68
10804606,19.68
10814760,19.72
10824915,19.72
10835070,19.68
10845225,19.72
10855380,19.72
10865534,19.68
10875689,19.72
10885844,19.72
10895999,19.72
10906153,19.72
10916308,19.72
10926463,19.72
10936618,19.72
10946772,19.75
10956927,19.75
10967082,19.72
10977237,19.72
10987391,19.75
10997546,19.75
11007701,19.75
11017856,19.78
11028011,19.75
11038165,19.75
11048320,19.75
11058475,19.78
11068630,19.78
11078784,19.78
11088939,19.78
11099094,19.78
11109249,19.78
11119403,19.78
11129558,19.78
11139713,19.78
11149868,19.78
11160022,19.78
11170177,19.78
11180332,19.82
11190487,19.82
11200641,19.82
11210796,19.82
11220951,19.82
11231106,19.82
11241260,19.82
11251415,19.82
11261570,19.85
11271725,19.82
11281880,19.82
11292034,19.82
11302189,19.82
11312344,19.85
11322499,19.85
11332653,19.82
11342808,19.85
11352963,19.85
11363118,19.85
11373272,19.85
11383427,19.85
11393582,19.85
11403737,19.85
11413891,19.85
11424046,19.85
11434201,19.85
11444356,19.85
11454510,19.89
11464665,19.89
11474820,19.89
11484975,19.89
11495129,19.85
11505284,19.89
11515439,19.89
11525594,19.89
11535748,19.92
11545903,19.89
11556058,19.89
11566213,19.89
11576368,19.92
11586522,19.92
11596677,19.92
11606832,19.92
11616987,19.92
11627141,19.92
11637296,19.92
11647451,19.92
11657606,19.92
11667760,19.95
11677915,19.92
11688070,19.95
11698225,19.92
11708379,19.95
11718534,19.92
11728689,19.95
11738844,19.95
11748998,19.95
11759153,19.95
11769308,19.95
11779463,19.92
11789619,19.95
11799772,19.95
11809927,19.95
11820083,19.95
11830238,19.95
11840391,19.95
11850547,19.95
11860702,19.95
11870857,19.99
11881011,19.95
11891166,19.95
11901321,19.95
11911476,19.99
11921630,19.99
11931785,19.99
11941940,19.99
11952095,19.99
11962249,19.99
11972404,19.99
11982559,19.99
11992714,20.02
12002868,19.99
12013023,19.99
12023178,19.99
12033333,19.99
12043487,20.02
12053642,20.02
12063797,20.02
12073952,20.02
12084106,20.02
12094261,20.02
12104416,20.02
12114571,20.02
12124726,20.02
12134880,20.02
12145035,20.02
12155190,20.06
12165345,20.02
12175499,20.02
12185654,20.02
12195809,20.06
12205964,20.06
12216118,20.02
12226273,20.06
12236428,20.02
12246583,20.06
12256737,20.06
12266892,20.06
12277047,20.06
12287202,20.06
12297356,20.09
12307511,20.09
12317666,20.06
12327821,20.06
12337975,20.09
12348130,20.06
12358285,20.09
12368440,20.09
12378594,20.06
12388749,20.09
12398904,20.09
12409059,20.09
12419213,20.09
12429368,20.09
12439523,20.09
12449678,20.09
12459832,20.09
12469987,20.09
12480142,20.12
12490297,20.09
12500451,20.09
12510606,20.12
12520761,20.09
12530916,20.12
12541070,20.09
12551225,20.12
12561380,20.12
12571535,20.12
12581690,20.09
12591844,20.12
12601999,20.12
12612154,20.12
12622309,20.12
12632463,20.12
12642618,20.12
12652773,20.16
12662928,20.16
12673082,20.16
12683237,20.12
12693392,20.16
12703547,20.16
12713701,20.16
12723856,20.16
12734011,20.16
12744166,20.16
12754320,20.16
12764475,20.16
12774630,20.16
12784785,20.16
12794940,20.16
12805094,20.16
12815249,20.16
12825404,20.19
12835559,20.19
12845713,20.19
12855868,20.19
12866023,20.19
12876178,20.19
12886332,20.19
12896487,20.19
12906642,20.19
12916797,20.19
12926951,20.19
12937106,20.22
12947261,20.19
12957416,20.22
12967570,20.22
12977725,20.19
12987880,20.19
12998035,20.19
13008189,20.22
13018344,20.22
13028499,20.19
13038654,20.22
13048809,20.19
13058963,20.22
13069118,20.22
13079273,20.22
13089428,20.22
13099582,20.22
13109737,20.22
13119892,20.22
13130047,20.22
13140201,20.22
13150356,20.26
13160511,20.22
13170666,20.22
13180820,20.22
13190975,20.26
13201130,20.26
13211285,20.22
13221439,20.26
13231594,20.26
13241749,20.26
13251904,20.26
13262059,20.26
13272213,20.26
13282368,20.26
13292523,20.26
13302678,20.26
13312832,20.29
13322987,20.26
13333142,20.29
13343297,20.26
13353451,20.26
13363606,20.26
13373761,20.26
13383916,20.29
13394070,20.29
13404225,20.29
13414380,20.26
13424535,20.29
13434689,20.26
13444844,20.29
13454999,20.29
13465154,20.29
13475308,20.29
13485463,20.29
13495618,20.29
13505773,20.29
13515927,20.29
13526082,20.29
13536237,20.29
13546392,20.33
13556547,20.29
13566701,20.29
13576856,20.29
13587011,20.29
13597166,20.29
13607320,20.29
13617475,20.29
13627630,20.29
13637785,20.29
13647939,20.29
13658094,20.33
13668249,20.29
13678404,20.33
13688558,20.29
13698713,20.33
13708868,20.33
13719023,20.29
13729178,20.29
13739332,20.33
13749487,20.33
13759642,20.33
13769797,20.33
13779951,20.33
13790106,20.33
13800261,20.33
13810416,20.33
13820570,20.33
13830725,20.33
13840880,20.33
13851035,20.33
13861189,20.33
13871344,20.33
13881499,20.33
13891654,20.33
13901809,20.33
13911963,20.33
13922118,20.33
13932273,20.33
13942428,20.36
13952582,20.36
13962737,20.33
13972892,20.33
13983047,20.33
13993201,20.33
14003356,20.33
14013511,20.36
14023666,20.36
14033820,20.33
14043975,20.33
14054130,20.36
14064285,20.36
14074439,20.36
14084594,20.36
14094749,20.36
14104904,20.36
14115058,20.39
14125213,20.36
14135368,20.36
14145523,20.36
14155678,20.36
14165832,20.39
14175987,20.36
14186142,20.36
14196297,20.36
14206451,20.36
14216606,20.36
14226761,20.36
14236916,20.39
14247070,20.36
14257225,20.36
14267380,20.39
14277535,20.39
14287689,20.36
14297844,20.39
14307999,20.36
14318154,20.39
14328309,20.39
14338463,20.39
14348618,20.39
14358773,20.39
14368928,20.39
14379082,20.39
14389237,20.39
14399392,20.39
14409547,20.39
14419701,20.39
14429856,20.43
14440011,20.39
14450166,20.43
14460320,20.43
14470475,20.43
14480630,20.39
14490785,20.39
14500939,20.39
14511094,20.39
14521249,20.43
14531404,20.39
14541558,20.39
14551713,20.43
14561868,20.39
14572023,20.39
14582178,20.39
14592332,20.43
14602487,20.43
14612642,20.43
14622797,20.43
14632951,20.43
14643106,20.43
14653261,20.43
14663416,20.39
14673570,20.43
14683725,20.43
14693880,20.43
14704035,20.46
14714189,20.43
14724344,20.43
14734499,20.43
14744654,20.43
14754808,20.46
14764963,20.43
14775118,20.43
14785273,20.43
14795428,20.46
14805582,20.43
14815737,20.43
14825892,20.43
14836047,20.43
14846201,20.46
14856356,20.43
14866511,20.43
14876666,20.43
14886820,20.46
14896975,20.43
14907130,20.43
14917285,20.46
14927439,20.43
14937594,20.43
14947749,20.46
14957904,20.43
14968058,20.46
14978213,20.43
14988368,20.46
14998523,20.46
15008678,20.43
15018832,20.46
15028987,20.46
15039142,20.46
15049297,20.46
15059451,20.46
15069606,20.46
15079761,20.43
15089916,20.46
15100070,20.46
15110225,20.46
15120380,20.46
15130535,20.46
15140689,20.43
15150844,20.46
15160999,20.46
15171154,20.46
15181308,20.46
15191463,20.46
15201618,20.46
15211773,20.46
15221927,20.46
15232082,20.49
15242237,20.46
15252392,20.46
15262547,20.46
15272701,20.46
15282856,20.46
15293011,20.46
15303166,20.49
15313320,20.46
15323475,20.46
15333630,20.49
15343785,20.46
15353939,20.46
15364094,20.46
15374249,20.49
15384404,20.49
15394558,20.46
15404713,20.46
15414868,20.49
15425023,20.46
15435178,20.46
15445332,20.46
15455487,20.49
15465642,20.46
15475797,20.46
15485951,20.46
15496106,20.49
15506261,20.49
15516416,20.49
15526570,20.49
15536725,20.46
15546880,20.46
15557035,20.49
15567189,20.49
15577344,20.46
15587499,20.49
15597654,20.49
15607808,20.49
15617963,20.46
15628118,20.49
15638273,20.49
15648427,20.49
15658582,20.49
15668737,20.49
15678892,20.49
15689047,20.49
15699201,20.49
15709356,20.49
15719511,20.49
15729666,20.53
15739820,20.49
15749975,20.49
15760130,20.49
15770285,20.49
15780439,20.49
15790594,20.49
15800749,20.49
15810904,20.49
15821058,20.49
15831213,20.49
15841368,20.49
15851523,20.49
15861677,20.49
15871832,20.49
15881987,20.53
15892142,20.49
15902297,20.49
15912451,20.49
15922606,20.49
15932761,20.49
15942916,20.49
15953070,20.49
15963225,20.49
15973380,20.49
15983535,20.53
15993689,20.53
16003844,20.49
16013999,20.53
16024154,20.49
16034308,20.53
16044463,20.49
16054618,20.53
16064773,20.49
16074927,20.53
16085082,20.49
16095237,20.53
16105392,20.49
16115546,20.53
16125701,20.49
16135856,20.53
16146011,20.53
16156166,20.53
16166320,20.53
16176475,20.53
16186630,20.53
16196785,20.53
16206939,20.53
16217094,20.53
16227249,20.53
16237404,20.53
16247558,20.53
16257713,20.53
16267868,20.53
16278023,20.53
16288177,20.53
16298332,20.49
16308487,20.53
16318643,20.53
16328796,20.53
16338951,20.53
16349107,20.53
16359262,20.53
16369417,20.53
16379571,20.53
16389726,20.56
16399881,20.53
16410036,20.53
16420190,20.53
16430345,20.53
16440500,20.53
16450655,20.53
16460809,20.53
16470964,20.53
16481119,20.53
16491274,20.53
16501428,20.53
16511583,20.53
16521738,20.53
16531893,20.53
16542047,20.53
16552202,20.53
16562357,20.53
16572512,20.53
16582666,20.53
16592821,20.53
16602976,20.56
16613131,20.53
16623286,20.53
16633440,20.53
16643595,20.53
16653750,20.53
16663905,20.53
16674059,20.53
16684214,20.56
16694369,20.56
16704524,20.53
16714678,20.53
16724833,20.53
16734988,20.56
16745143,20.53
16755297,20.53
16765452,20.53
16775607,20.53
16785762,20.53
16795916,20.56
16806071,20.56
16816226,20.56
16826381,20.56
16836536,20.56
16846690,20.56
16856845,20.53
16867000,20.56
16877155,20.56
16887309,20.56
16897464,20.53
16907619,20.53
16917774,20.56
16927928,20.53
16938083,20.53
16948238,20.53
16958393,20.56
16968547,20.56
16978702,20.53
16988857,20.53
16999012,20.53
17009166,20.56
17019321,20.56
17029476,20.56
17039631,20.56
17049785,20.53
17059940,20.56
17070095,20.56
17080250,20.56
17090405,20.60
17100559,20.56
17110714,20.56
17120869,20.53
17131024,20.53
17141178,20.56
17151333,20.56
17161488,20.56
17171643,20.56
17181797,20.56
17191952,20.56
17202107,20.56
17212262,20.56
17222416,20.56
17232571,20.56
17242726,20.56
17252881,20.56
17263035,20.56
17273190,20.56
17283345,20.56
17293500,20.56
17303655,20.56
17313809,20.56
17323964,20.56
17334119,20.56
17344274,20.56
17354428,20.56
17364583,20.56
17374738,20.56
17384893,20.56
17395047,20.56
17405202,20.60
17415357,20.56
17425512,20.56
17435666,20.56
17445821,20.56
17455976,20.56
17466131,20.56
17476285,20.56
17486440,20.56
17496595,20.56
17506750,20.56
17516905,20.56
17527059,20.56
17537214,20.56
17547369,20.56
17557524,20.56
17567678,20.56
17577833,20.56
17587988,20.56
17598143,20.56
17608297,20.56
17618452,20.56
17628607,20.60
17638762,20.56
17648916,20.56
17659071,20.56
17669226,20.56
17679381,20.56
17689535,20.56
17699690,20.56
17709845,20.56
17720000,20.56
17730155,20.56
17740309,20.53
17750464,20.56
17760619,20.56
17770774,20.53
17780928,20.56
17791083,20.56
17801238,20.60
17811393,20.56
17821547,20.56
17831702,20.56
17841857,20.56
