Time [ms],Temp [C]
2051241,13.58
2061396,13.61
2071550,13.64
2081705,13.68
2091860,13.68
2102015,13.71
2112169,13.78
2122324,13.78
2132479,13.81
2142633,13.81
2152788,13.85
2162943,13.91
2173097,13.91
2183252,13.95
2193407,13.98
2203562,13.98
2213716,14.01
2223871,14.05
2234026,14.08
2244180,14.08
2254335,14.12
2264490,14.15
2274645,14.22
2284799,14.22
2294954,14.25
2305109,14.28
2315263,14.28
2325418,14.32
2335573,14.35
2345728,14.39
2355882,14.42
2366037,14.45
2376192,14.45
2386346,14.49
2396501,14.49
2406656,14.55
2416811,14.55
2426965,14.59
2437120,14.62
2447275,14.62
2457429,14.66
2467584,14.69
2477739,14.69
2487894,14.72
2498048,14.76
2508203,14.79
2518358,14.82
2528512,14.82
2538667,14.86
2548822,14.89
2558976,14.93
2569131,14.96
2579286,14.96
2589441,14.99
2599595,14.99
2609750,15.03
2619905,15.06
2630060,15.06
2640214,15.09
2650369,15.13
2660524,15.16
2670678,15.16
2680833,15.2
2690988,15.2
2701142,15.23
2711297,15.26
2721452,15.3
2731607,15.3
2741761,15.33
2751916,15.36
2762071,15.36
2772225,15.4
2782380,15.4
2792535,15.43
2802690,15.46
2812844,15.46
2822999,15.5
2833154,15.53
2843308,15.53
2853463,15.53
2863618,15.6
2873773,15.6
2883927,15.6
2894082,15.63
2904237,15.67
2914391,15.67
2924546,15.7
2934701,15.73
2944856,15.73
2955010,15.77
2965165,15.77
2975320,15.8
2985474,15.8
2995629,15.84
3005784,15.87
3015938,15.87
3026093,15.9
3036248,15.94
3046403,15.94
3056557,15.97
3066712,15.97
3076867,16
3087021,16
3097176,16.04
3107331,16.07
3117486,16.07
3127640,16.07
3137795,16.11
3147950,16.14
3158104,16.14
3168259,16.17
3178414,16.17
3188569,16.17
3198723,16.21
3208878,16.24
3219033,16.27
3229187,16.27
3239342,16.27
3249497,16.31
3259652,16.34
3269806,16.34
3279961,16.38
3290116,16.38
3300270,16.41
3310425,16.44
3320580,16.41
3330734,16.48
3340889,16.48
3351044,16.48
3361199,16.51
3371353,16.51
3381508,16.54
3391663,16.58
3401817,16.58
3411972,16.61
3422127,16.61
3432282,16.61
3442436,16.65
3452591,16.68
3462746,16.68
3472900,16.68
3483055,16.71
3493210,16.71
3503365,16.75
3513519,16.75
3523674,16.78
3533829,16.78
3543983,16.78
3554138,16.81
3564293,16.81
3574447,16.85
3584602,16.85
3594757,16.88
3604912,16.88
3615066,16.92
3625221,16.92
3635376,16.95
3645530,16.95
3655685,16.98
3665840,16.98
3675995,16.98
3686149,16.98
3696304,17.02
3706459,17.05
3716613,17.05
3726768,17.05
3736923,17.08
3747078,17.08
3757232,17.12
3767387,17.12
3777542,17.15
3787696,17.15
3797851,17.19
3808006,17.19
3818160,17.19
3828315,17.22
3838470,17.22
3848625,17.25
3858779,17.29
3868934,17.25
3879089,17.29
3889243,17.32
3899398,17.32
3909553,17.35
3919708,17.35
3929862,17.35
3940017,17.39
3950172,17.39
3960326,17.39
3970481,17.42
3980636,17.42
3990791,17.49
4000945,17.46
4011100,17.49
4021255,17.52
4031409,17.52
4041564,17.56
4051719,17.56
4061875,17.56
4072028,17.56
4082183,17.59
4092339,17.59
4102492,17.62
4112647,17.66
4122803,17.62
4132958,17.66
4143111,17.69
4153267,17.69
4163422,17.69
4173575,17.69
4183731,17.76
4193886,17.76
4204041,17.76
4214195,17.79
4224350,17.79
4234505,17.83
4244659,17.83
4254814,17.83
4264969,17.86
4275123,17.86
4285278,17.86
4295433,17.86
4305588,17.89
4315742,17.93
4325897,17.93
4336052,17.96
4346206,17.96
4356361,18
4366516,18
4376671,18
4386825,18.03
4396980,18.03
4407135,18.06
4417289,18.06
4427444,18.06
4437599,18.06
4447754,18.1
4457908,18.13
4468063,18.13
4478218,18.16
4488372,18.13
4498527,18.16
4508682,18.16
4518837,18.16
4528991,18.16
4539146,18.2
4549301,18.23
4559455,18.23
4569610,18.27
4579765,18.27
4589919,18.23
4600074,18.27
4610229,18.3
4620384,18.3
4630538,18.3
4640693,18.33
4650848,18.33
4661002,18.33
4671157,18.33
4681312,18.37
4691467,18.37
4701621,18.37
4711776,18.4
4721931,18.4
4732085,18.4
4742240,18.43
4752395,18.43
4762550,18.43
4772704,18.47
4782859,18.47
4793014,18.5
4803168,18.5
4813323,18.47
4823478,18.54
4833633,18.54
4843787,18.54
4853942,18.54
4864097,18.54
4874251,18.57
4884406,18.57
4894561,18.6
4904716,18.6
4914870,18.6
4925025,18.64
4935180,18.64
4945334,18.64
4955489,18.64
4965644,18.64
4975799,18.67
4985953,18.67
4996108,18.67
5006263,18.7
5016417,18.7
5026572,18.7
5036727,18.74
5046882,18.74
5057036,18.77
5067191,18.77
5077346,18.77
5087500,18.81
5097655,18.77
5107810,18.81
5117965,18.81
5128119,18.84
5138274,18.84
5148429,18.84
5158583,18.87
5168738,18.87
5178893,18.87
5189048,18.87
5199202,18.91
5209357,18.91
5219512,18.91
5229666,18.91
5239821,18.91
5249976,18.94
5260131,18.94
5270285,18.97
5280440,18.97
5290595,18.97
5300749,19.01
5310904,19.01
5321059,19.01
5331213,19.01
5341368,19.01
5351523,19.04
5361678,19.04
5371832,19.04
5381987,19.08
5392142,19.04
5402296,19.08
5412451,19.08
5422606,19.11
5432761,19.08
5442915,19.11
5453070,19.11
5463225,19.14
5473379,19.14
5483534,19.11
5493689,19.14
5503844,19.14
5513998,19.14
5524153,19.14
5534308,19.18
5544462,19.21
5554617,19.18
5564772,19.21
5574927,19.21
5585081,19.21
5595236,19.24
5605391,19.21
5615545,19.24
5625700,19.24
5635855,19.24
5646010,19.24
5656164,19.24
5666319,19.31
5676474,19.28
5686628,19.28
5696783,19.31
5706938,19.31
5717092,19.31
5727247,19.31
5737402,19.31
5747557,19.31
5757711,19.31
5767866,19.31
5778021,19.35
5788175,19.38
5798330,19.38
5808485,19.38
5818640,19.41
5828794,19.38
5838949,19.38
5849104,19.38
5859258,19.41
5869413,19.41
5879568,19.41
5889723,19.41
5899877,19.45
5910032,19.41
5920187,19.45
5930341,19.45
5940496,19.45
5950651,19.48
5960805,19.45
5970960,19.48
5981115,19.51
5991270,19.48
6001424,19.51
6011579,19.51
6021734,19.51
6031888,19.51
6042043,19.51
6052198,19.51
6062353,19.55
6072507,19.58
6082662,19.55
6092817,19.55
6102971,19.58
6113126,19.58
6123281,19.55
6133436,19.62
6143590,19.58
6153745,19.58
6163900,19.58
6174054,19.62
6184209,19.65
6194364,19.62
6204519,19.65
6214673,19.62
6224828,19.65
6234983,19.62
6245137,19.65
6255292,19.65
6265447,19.68
6275602,19.68
6285756,19.68
6295911,19.72
6306066,19.68
6316220,19.68
6326375,19.68
6336530,19.68
6346684,19.72
6356839,19.72
6366994,19.72
6377149,19.72
6387303,19.75
6397458,19.75
6407613,19.75
6417767,19.75
6427922,19.78
6438077,19.75
6448232,19.78
6458386,19.78
6468541,19.78
6478696,19.78
6488850,19.78
6499005,19.78
6509160,19.82
6519315,19.82
6529469,19.82
6539624,19.82
6549779,19.82
6559933,19.85
6570088,19.85
6580243,19.85
6590398,19.85
6600552,19.85
6610707,19.89
6620862,19.89
6631016,19.89
6641171,19.89
6651326,19.89
6661480,19.89
6671635,19.89
6681790,19.89
6691945,19.92
6702099,19.92
6712254,19.92
6722409,19.92
6732563,19.92
6742718,19.92
6752873,19.95
6763028,19.95
6773182,19.95
6783337,19.99
6793492,19.99
6803646,19.99
6813801,19.99
6823956,19.99
6834110,19.99
6844265,20.02
6854420,20.02
6864575,20.02
6874729,20.02
6884884,20.02
6895039,20.02
6905193,20.02
6915348,20.06
6925503,20.06
6935658,20.06
6945812,20.06
6955967,20.06
6966122,20.06
6976276,20.09
6986431,20.06
6996586,20.09
7006740,20.09
7016895,20.12
7027050,20.09
7037205,20.09
7047359,20.09
7057514,20.12
7067669,20.12
7077823,20.12
7087978,20.12
7098133,20.12
7108288,20.12
7118442,20.12
7128597,20.16
7138752,20.16
7148906,20.16
7159061,20.16
7169216,20.16
7179371,20.16
7189525,20.19
7199680,20.16
7209835,20.19
7219989,20.19
7230144,20.19
7240299,20.19
7250454,20.19
7260608,20.19
7270763,20.19
7280918,20.19
7291072,20.22
7301227,20.22
7311382,20.22
7321536,20.22
7331691,20.26
7341846,20.22
7352001,20.26
7362155,20.26
7372310,20.22
7382465,20.26
7392619,20.26
7402774,20.26
7412929,20.26
7423084,20.29
7433238,20.26
7443393,20.29
7453548,20.29
7463702,20.29
7473857,20.29
7484012,20.29
7494167,20.29
7504321,20.29
7514476,20.29
7524631,20.33
7534785,20.33
7544940,20.33
7555095,20.33
7565250,20.33
7575404,20.33
7585559,20.33
7595714,20.36
7605868,20.33
7616023,20.36
7626178,20.36
7636333,20.36
7646487,20.36
7656642,20.36
7666797,20.36
7676951,20.36
7687106,20.36
7697261,20.39
7707415,20.39
7717570,20.39
7727725,20.39
7737880,20.39
7748034,20.39
7758189,20.39
7768344,20.43
7778498,20.39
7788653,20.39
7798808,20.39
7808963,20.39
7819117,20.43
7829272,20.43
7839427,20.43
7849581,20.43
7859736,20.43
7869891,20.46
7880046,20.43
7890200,20.43
7900355,20.43
7910510,20.46
7920664,20.43
7930819,20.46
7940974,20.46
7951129,20.46
7961283,20.46
7971438,20.43
7981593,20.46
7991747,20.49
8001902,20.46
8012057,20.46
8022211,20.49
8032366,20.49
8042521,20.49
8052676,20.49
8062830,20.49
8072985,20.49
8083140,20.49
8093294,20.49
8103449,20.49
8113604,20.49
8123759,20.49
8133913,20.49
8144068,20.53
8154223,20.53
8164377,20.53
8174532,20.49
8184687,20.53
8194842,20.53
8204996,20.53
8215151,20.53
8225306,20.53
8235460,20.53
8245615,20.53
8255770,20.53
8265924,20.56
8276079,20.56
8286234,20.56
8296389,20.56
8306543,20.56
8316698,20.56
8326853,20.56
8337007,20.56
8347162,20.56
8357317,20.6
8367472,20.56
8377626,20.6
8387781,20.56
8397936,20.56
8408090,20.6
8418245,20.6
8428400,20.6
8438555,20.6
8448709,20.6
8458864,20.6
8469019,20.6
8479173,20.6
8489328,20.6
8499483,20.6
8509637,20.6
8519792,20.63
8529947,20.6
8540102,20.63
8550256,20.6
8560411,20.63
8570566,20.63
8580720,20.63
8590875,20.63
8601030,20.63
8611185,20.63
8621339,20.63
8631494,20.63
8641649,20.63
8651803,20.63
8661958,20.63
8672113,20.63
8682268,20.63
8692422,20.66
8702577,20.63
8712732,20.63
8722886,20.66
8733041,20.63
8743196,20.66
8753351,20.63
8763505,20.66
8773660,20.66
8783815,20.66
8793969,20.66
8804124,20.66
8814279,20.66
8824434,20.66
8834588,20.66
8844743,20.66
8854898,20.66
8865052,20.66
8875207,20.66
8885362,20.7
8895517,20.66
8905671,20.66
8915826,20.66
8925981,20.7
8936135,20.7
8946290,20.7
8956445,20.7
8966600,20.7
8976754,20.7
8986909,20.7
8997064,20.7
9007218,20.7
9017373,20.66
9027528,20.7
9037682,20.7
9047837,20.7
9057992,20.7
9068147,20.7
9078301,20.7
9088456,20.7
9098611,20.7
9108765,20.7
9118920,20.73
9129075,20.7
9139230,20.7
9149384,20.7
9159539,20.73
9169694,20.73
9179848,20.73
9190003,20.73
9200158,20.73
9210313,20.73
9220467,20.73
9230622,20.73
9240777,20.73
9250931,20.73
9261086,20.76
9271241,20.73
9281396,20.73
9291550,20.73
9301705,20.73
9311860,20.73
9322014,20.76
9332169,20.73
9342324,20.76
9352479,20.76
9362633,20.76
9372788,20.73
9382943,20.76
9393097,20.73
9403252,20.73
9413407,20.76
9423562,20.76
9433716,20.76
9443871,20.76
9454026,20.76
9464180,20.76
9474335,20.76
9484490,20.76
9494645,20.76
9504799,20.76
9514954,20.76
9525109,20.73
9535263,20.76
9545418,20.76
9555573,20.76
9565728,20.76
9575882,20.76
9586037,20.76
9596192,20.76
9606346,20.76
9616501,20.76
9626656,20.76
9636811,20.76
9646965,20.76
9657120,20.76
9667275,20.76
9677429,20.76
9687584,20.8
9697739,20.8
9707893,20.76
9718048,20.8
9728203,20.8
9738358,20.8
9748512,20.8
9758667,20.76
9768822,20.8
9778976,20.8
9789131,20.8
9799286,20.8
9809441,20.8
9819595,20.8
9829750,20.8
9839905,20.8
9850059,20.8
9860214,20.8
9870369,20.8
9880524,20.8
9890678,20.8
9900833,20.83
9910988,20.8
9921142,20.8
9931297,20.8
9941452,20.8
9951606,20.8
9961761,20.8
9971916,20.83
9982071,20.8
9992225,20.8
10002380,20.8
10012535,20.8
10022690,20.83
10032844,20.8
10042999,20.83
10053154,20.8
10063309,20.8
10073463,20.8
10083618,20.83
10093773,20.8
10103928,20.8
10114082,20.83
10124237,20.8
10134392,20.8
10144547,20.83
10154701,20.83
10164856,20.83
10175011,20.8
10185166,20.83
10195320,20.8
10205475,20.83
10215630,20.83
10225785,20.83
10235940,20.83
10246094,20.8
10256249,20.83
10266404,20.83
10276559,20.83
10286713,20.83
10296868,20.83
10307023,20.83
10317178,20.83
10327332,20.83
10337487,20.83
10347642,20.83
10357797,20.83
10367951,20.83
10378106,20.83
10388261,20.83
10398416,20.83
10408570,20.83
10418725,20.83
10428880,20.83
10439035,20.83
10449190,20.83
10459344,20.83
10469499,20.83
10479654,20.83
10489809,20.83
10499963,20.83
10510118,20.83
10520273,20.83
10530428,20.83
10540582,20.83
10550737,20.83
10560892,20.83
10571047,20.83
10581201,20.87
10591356,20.83
10601511,20.83
10611666,20.83
10621820,20.87
10631975,20.83
10642130,20.83
10652285,20.83
10662440,20.87
10672594,20.83
10682749,20.83
10692904,20.83
10703059,20.87
10713213,20.83
10723368,20.87
10733523,20.87
10743678,20.83
10753832,20.83
10763987,20.87
10774142,20.87
10784297,20.87
10794451,20.87
10804606,20.83
10814761,20.83
10824916,20.87
10835070,20.83
10845225,20.83
10855380,20.87
10865535,20.87
10875690,20.87
10885844,20.87
10895999,20.87
10906154,20.87
10916309,20.87
10926463,20.83
10936618,20.87
10946773,20.83
10956928,20.83
10967082,20.87
10977237,20.87
10987392,20.87
10997547,20.87
11007701,20.87
11017856,20.87
11028011,20.83
11038166,20.83
11048320,20.87
11058475,20.87
11068630,20.87
11078785,20.87
11088939,20.87
11099094,20.87
11109249,20.87
11119404,20.87
11129559,20.87
11139713,20.87
11149868,20.87
11160023,20.87
11170178,20.87
11180332,20.87
11190487,20.87
11200642,20.87
11210797,20.87
11220951,20.87
11231106,20.87
11241261,20.87
11251416,20.87
11261570,20.87
11271725,20.87
11281880,20.87
11292035,20.87
11302190,20.87
11312344,20.87
11322499,20.87
11332654,20.87
11342809,20.87
11352963,20.87
11363118,20.87
11373273,20.87
11383428,20.87
11393582,20.87
11403737,20.87
11413892,20.87
11424047,20.87
11434201,20.87
11444356,20.87
11454511,20.87
11464666,20.87
11474820,20.87
11484975,20.87
11495130,20.87
11505285,20.87
11515440,20.87
11525594,20.87
11535749,20.87
11545904,20.87
11556059,20.87
11566213,20.87
11576368,20.87
11586523,20.87
11596678,20.87
11606832,20.87
11616987,20.87
11627142,20.87
11637297,20.87
11647451,20.87
11657606,20.87
11667761,20.87
11677916,20.87
11688070,20.87
11698225,20.87
11708380,20.87
11718535,20.87
11728691,20.87
11738844,20.87
11748999,20.87
11759155,20.87
11769310,20.87
11779463,20.87
11789619,20.87
11799774,20.87
11809929,20.87
11820083,20.87
11830238,20.87
11840393,20.87
11850548,20.87
11860702,20.83
11870857,20.87
11881012,20.87
11891167,20.87
11901321,20.87
11911476,20.87
11921631,20.87
11931786,20.87
11941940,20.87
11952095,20.87
11962250,20.87
11972405,20.87
11982559,20.87
11992714,20.87
12002869,20.87
12013024,20.87
12023178,20.87
12033333,20.87
12043488,20.87
12053643,20.87
12063798,20.87
12073952,20.87
12084107,20.87
12094262,20.87
12104417,20.87
12114571,20.87
12124726,20.87
12134881,20.87
12145036,20.87
12155190,20.87
12165345,20.87
12175500,20.87
12185655,20.87
12195809,20.87
12205964,20.83
12216119,20.87
12226274,20.87
12236429,20.87
12246583,20.87
12256738,20.87
12266893,20.87
12277048,20.87
12287202,20.87
12297357,20.87
12307512,20.87
12317667,20.87
12327821,20.87
12337976,20.87
12348131,20.83
12358286,20.87
12368440,20.87
12378595,20.87
12388750,20.87
12398905,20.83
12409059,20.87
12419214,20.87
12429369,20.83
12439524,20.87
12449679,20.83
12459833,20.83
12469988,20.87
12480143,20.87
12490298,20.87
12500452,20.83
12510607,20.87
12520762,20.87
12530917,20.87
12541071,20.83
12551226,20.87
12561381,20.87
12571536,20.87
12581690,20.87
12591845,20.87
12602000,20.83
12612155,20.83
12622309,20.87
12632464,20.83
12642619,20.87
12652774,20.87
12662929,20.87
12673083,20.87
12683238,20.87
12693393,20.87
12703548,20.83
12713702,20.83
12723857,20.87
12734012,20.87
12744167,20.87
12754321,20.83
12764476,20.83
12774631,20.87
12784786,20.87
12794940,20.83
12805095,20.83
12815250,20.83
12825405,20.83
12835559,20.83
12845714,20.83
12855869,20.83
12866024,20.83
12876179,20.83
12886333,20.83
12896488,20.83
12906643,20.83
12916798,20.83
12926952,20.83
12937107,20.83
12947262,20.83
12957417,20.83
12967571,20.83
12977726,20.83
12987881,20.87
12998036,20.83
13008190,20.83
13018345,20.83
13028500,20.83
13038655,20.83
13048809,20.83
13058964,20.87
13069119,20.83
13079274,20.83
13089429,20.83
13099583,20.83
13109738,20.83
13119893,20.83
13130048,20.83
13140202,20.83
13150357,20.83
13160512,20.83
13170667,20.83
13180821,20.83
13190976,20.83
13201131,20.83
13211286,20.83
13221440,20.83
13231595,20.83
13241750,20.83
13251905,20.8
13262059,20.83
13272214,20.83
13282369,20.83
13292524,20.83
13302679,20.83
13312833,20.83
13322988,20.83
13333143,20.8
13343298,20.83
13353452,20.83
13363607,20.83
13373762,20.83
13383917,20.83
13394071,20.83
13404226,20.83
13414381,20.83
13424536,20.8
13434690,20.83
13444845,20.83
13455000,20.8
13465155,20.8
13475309,20.8
13485464,20.83
13495619,20.83
13505774,20.83
13515928,20.8
13526083,20.83
13536238,20.8
13546393,20.83
13556548,20.8
13566702,20.83
13576857,20.83
13587012,20.8
13597167,20.8
13607321,20.83
13617476,20.83
13627631,20.8
13637786,20.8
13647940,20.8
13658095,20.83
13668250,20.83
