Time [ms],Temp [C]
4173575,14.79
4183731,14.82
4193886,14.82
4204041,14.82
4214195,14.82
4224350,14.86
4234505,14.86
4244659,14.86
4254814,14.89
4264969,14.86
4275123,14.89
4285278,14.89
4295433,14.93
4305588,14.93
4315742,14.93
4325897,14.93
4336052,14.96
4346207,14.96
4356361,14.96
4366516,14.96
4376671,14.99
4386825,14.99
4396980,14.99
4407135,15.03
4417290,15.03
4427444,15.03
4437599,15.03
4447754,15.06
4457908,15.06
4468063,15.06
4478218,15.06
4488372,15.09
4498527,15.09
4508682,15.09
4518837,15.13
4528991,15.13
4539146,15.13
4549301,15.13
4559455,15.13
4569610,15.13
4579765,15.16
4589920,15.16
4600074,15.16
4610229,15.2
4620384,15.2
4630538,15.2
4640693,15.23
4650848,15.23
4661003,15.23
4671157,15.23
4681312,15.23
4691467,15.26
4701621,15.26
4711776,15.3
4721931,15.26
4732086,15.3
4742240,15.3
4752395,15.3
4762550,15.33
4772704,15.33
4782859,15.33
4793014,15.33
4803169,15.33
4813323,15.36
4823478,15.36
4833633,15.4
4843787,15.4
4853942,15.4
4864097,15.4
4874252,15.43
4884406,15.4
4894561,15.43
4904716,15.43
4914870,15.43
4925025,15.46
4935180,15.46
4945335,15.46
4955489,15.46
4965644,15.46
4975799,15.46
4985953,15.5
4996108,15.5
5006263,15.53
5016417,15.53
5026572,15.53
5036727,15.53
5046882,15.57
5057036,15.53
5067191,15.53
5077346,15.57
5087500,15.57
5097655,15.57
5107810,15.6
5117965,15.6
5128119,15.6
5138274,15.63
5148429,15.63
5158583,15.63
5168738,15.63
5178893,15.63
5189048,15.63
5199202,15.63
5209357,15.67
5219512,15.67
5229666,15.7
5239821,15.67
5249976,15.7
5260131,15.73
5270285,15.73
5280440,15.7
5290595,15.73
5300749,15.73
5310904,15.73
5321059,15.73
5331214,15.77
5341368,15.77
5351523,15.77
5361678,15.77
5371832,15.8
5381987,15.8
5392142,15.8
5402297,15.8
5412451,15.8
5422606,15.84
5432761,15.84
5442915,15.84
5453070,15.84
5463225,15.84
5473379,15.87
5483534,15.84
5493689,15.87
5503844,15.87
5513998,15.87
5524153,15.9
5534308,15.9
5544462,15.9
5554617,15.9
5564772,15.94
5574927,15.94
5585081,15.94
5595236,15.94
5605391,15.94
5615545,15.94
5625700,15.97
5635855,15.97
5646010,15.97
5656164,16
5666319,16
5676474,16
5686628,16
5696783,16
5706938,16
5717093,16
5727247,16.04
5737402,16.04
5747557,16.04
5757711,16.04
5767866,16.04
5778021,16.04
5788175,16.04
5798330,16.07
5808485,16.11
5818640,16.07
5828794,16.07
5838949,16.11
5849104,16.11
5859258,16.11
5869413,16.11
5879568,16.11
5889723,16.14
5899877,16.14
5910032,16.14
5920187,16.14
5930341,16.14
5940496,16.14
5950651,16.17
5960806,16.17
5970960,16.17
5981115,16.21
5991270,16.21
6001424,16.21
6011579,16.21
6021734,16.24
6031889,16.21
6042043,16.24
6052198,16.24
6062353,16.24
6072507,16.24
6082662,16.24
6092817,16.27
6102972,16.27
6113126,16.27
6123281,16.31
6133436,16.31
6143590,16.31
6153745,16.31
6163900,16.34
6174055,16.34
6184209,16.34
6194364,16.34
6204519,16.34
6214673,16.38
6224828,16.38
6234983,16.38
6245138,16.38
6255292,16.38
6265447,16.41
6275602,16.41
6285756,16.41
6295911,16.41
6306066,16.44
6316220,16.44
6326375,16.44
6336530,16.44
6346685,16.44
6356839,16.44
6366994,16.48
6377149,16.44
6387303,16.48
6397458,16.51
6407613,16.51
6417768,16.51
6427922,16.51
6438077,16.51
6448232,16.51
6458386,16.51
6468541,16.54
6478696,16.54
6488851,16.54
6499005,16.54
6509160,16.58
6519315,16.58
6529469,16.58
6539624,16.61
6549779,16.58
6559934,16.58
6570088,16.61
6580243,16.61
6590398,16.61
6600552,16.61
6610707,16.65
6620862,16.65
6631017,16.65
6641171,16.68
6651326,16.68
6661481,16.68
6671635,16.68
6681790,16.68
6691945,16.68
6702100,16.68
6712254,16.68
6722409,16.71
6732564,16.71
6742718,16.71
6752873,16.71
6763028,16.71
6773183,16.75
6783337,16.75
6793492,16.78
6803647,16.75
6813801,16.75
6823956,16.78
6834111,16.75
6844265,16.78
6854420,16.81
6864575,16.81
6874730,16.81
6884884,16.81
6895039,16.81
6905194,16.81
6915348,16.81
6925503,16.81
6935658,16.85
6945813,16.85
6955967,16.85
6966122,16.85
6976277,16.85
6986431,16.88
6996586,16.88
7006741,16.85
7016896,16.88
7027050,16.88
7037205,16.92
7047360,16.92
7057514,16.92
