Time [ms],Temp [C]
1553658,9.3
1563813,9.3
1573967,9.37
1584122,9.37
1594277,9.4
1604431,9.43
1614586,9.43
1624741,9.5
1634895,9.5
1645050,9.57
1655205,9.57
1665359,9.6
1675514,9.63
1685669,9.67
1695823,9.67
1705978,9.74
1716133,9.74
1726287,9.77
1736442,9.8
1746597,9.84
1756751,9.84
1766906,9.9
1777061,9.9
1787215,9.94
1797370,9.94
1807525,9.97
1817679,10
1827834,10.07
1837989,10.07
1848143,10.11
1858298,10.11
1868453,10.14
1878607,10.17
1888762,10.24
1898917,10.24
1909071,10.27
1919226,10.31
1929381,10.31
1939535,10.34
1949690,10.38
1959845,10.41
1969999,10.41
1980154,10.44
1990309,10.48
2000463,10.51
2010618,10.51
2020773,10.54
2030928,10.58
2041082,10.61
2051237,10.61
2061392,10.64
2071546,10.68
2081701,10.71
2091856,10.75
2102011,10.75
2112165,10.78
2122320,10.81
2132475,10.85
2142629,10.85
2152784,10.88
2162939,10.91
2173093,10.95
2183248,10.98
2193403,10.98
2203558,11.02
2213712,11.05
2223867,11.05
2234022,11.08
2244176,11.08
2254331,11.15
2264486,11.15
2274641,11.18
2284795,11.22
2294950,11.18
2305105,11.25
2315259,11.28
2325414,11.32
2335569,11.32
2345724,11.35
2355878,11.39
2366033,11.39
2376188,11.42
2386342,11.45
2396497,11.45
2406652,11.49
2416806,11.49
2426961,11.52
2437116,11.52
2447271,11.55
2457425,11.59
2467580,11.62
2477735,11.62
2487889,11.66
2498044,11.66
2508199,11.69
2518354,11.72
2528508,11.76
2538663,11.76
2548818,11.79
2558972,11.79
2569127,11.82
2579282,11.82
2589437,11.86
2599591,11.89
2609746,11.89
2619901,11.92
2630055,11.96
2640210,11.96
2650365,11.99
2660519,12.03
2670674,12.03
2680829,12.06
2690984,12.06
2701138,12.13
2711293,12.13
2721448,12.13
2731602,12.16
2741757,12.16
2751912,12.19
2762067,12.19
2772221,12.23
2782376,12.23
2792531,12.26
2802685,12.33
2812840,12.36
2822995,12.36
2833150,12.4
2843304,12.4
2853459,12.4
2863614,12.43
2873769,12.43
2883923,12.46
2894078,12.46
2904233,12.5
2914387,12.5
2924542,12.53
2934697,12.53
2944852,12.57
2955006,12.6
2965161,12.6
2975316,12.63
2985470,12.63
2995625,12.67
3005780,12.7
3015935,12.67
3026089,12.73
3036244,12.73
3046399,12.77
3056553,12.77
3066708,12.77
3076863,12.8
3087018,12.83
3097172,12.83
3107327,12.83
3117482,12.87
3127636,12.9
3137791,12.9
3147946,12.94
3158101,12.94
3168255,12.97
3178410,12.97
3188565,13
3198719,13
3208874,13.04
3219029,13.04
3229184,13.04
3239338,13.07
3249493,13.1
3259648,13.1
3269802,13.14
3279957,13.14
3290112,13.17
3300267,13.17
3310421,13.17
3320576,13.21
3330731,13.24
3340885,13.27
3351040,13.27
3361195,13.27
3371349,13.31
3381504,13.34
3391659,13.34
3401814,13.34
3411968,13.37
3422123,13.37
3432278,13.37
3442432,13.41
3452587,13.44
3462742,13.44
3472897,13.44
3483051,13.48
3493206,13.48
3503361,13.51
3513515,13.51
3523670,13.54
3533825,13.54
3543980,13.54
3554134,13.58
3564289,13.58
3574444,13.58
3584598,13.61
3594753,13.61
3604908,13.64
3615063,13.64
3625217,13.68
3635372,13.71
3645527,13.71
3655681,13.75
3665836,13.75
3675991,13.75
3686145,13.78
3696300,13.81
3706455,13.81
3716610,13.81
3726764,13.85
3736919,13.88
3747074,13.88
3757228,13.88
3767383,13.88
3777538,13.91
3787693,13.91
3797847,13.95
3808002,13.95
3818157,13.98
3828311,13.98
3838466,13.98
3848621,14.01
3858776,14.01
3868930,14.05
3879085,14.05
3889240,14.08
3899394,14.08
3909549,14.12
3919704,14.12
3929859,14.15
3940013,14.15
3950168,14.15
3960323,14.18
3970477,14.18
3980632,14.18
3990787,14.22
4000941,14.22
4011096,14.25
4021251,14.25
4031406,14.25
4041560,14.25
4051715,14.28
4061870,14.32
4072024,14.32
4082179,14.35
4092334,14.35
4102489,14.39
4112643,14.35
4122798,14.39
4132953,14.39
4143107,14.42
4153262,14.42
4163417,14.45
4173572,14.45
4183726,14.45
4193881,14.49
4204036,14.49
4214190,14.49
4224345,14.52
4234500,14.55
4244655,14.55
4254809,14.55
4264964,14.55
4275119,14.59
4285273,14.59
4295428,14.62
4305583,14.62
4315737,14.62
4325892,14.66
4336047,14.69
4346202,14.69
4356356,14.69
4366511,14.69
4376666,14.72
4386820,14.72
4396975,14.76
4407130,14.76
4417285,14.76
4427439,14.79
4437594,14.79
4447749,14.79
4457903,14.82
4468058,14.82
4478213,14.82
4488368,14.82
4498522,14.86
4508677,14.86
4518832,14.89
4528986,14.93
4539141,14.93
4549296,14.93
4559451,14.93
4569605,14.96
4579760,14.96
4589915,14.99
4600069,14.99
4610224,14.99
4620379,14.99
4630534,15.06
4640688,15.06
4650843,15.03
4660998,15.06
4671152,15.09
4681307,15.09
4691462,15.09
4701616,15.13
4711771,15.09
4721926,15.13
4732081,15.13
4742235,15.16
4752390,15.16
4762545,15.2
4772700,15.2
4782854,15.23
4793009,15.23
4803164,15.23
4813318,15.23
4823473,15.26
4833628,15.26
4843782,15.26
4853937,15.3
4864092,15.3
4874247,15.33
4884401,15.3
4894556,15.33
4904711,15.33
4914865,15.36
4925020,15.36
4935175,15.36
4945331,15.4
4955484,15.4
4965639,15.43
4975795,15.43
4985948,15.43
4996103,15.46
5006259,15.46
5016414,15.46
5026567,15.5
5036723,15.5
5046878,15.5
5057031,15.5
5067187,15.5
5077342,15.53
5087495,15.57
5097651,15.57
5107806,15.57
5117961,15.57
5128115,15.6
5138270,15.6
5148425,15.6
5158579,15.63
5168734,15.63
5178889,15.67
5189044,15.67
5199198,15.7
5209353,15.7
5219508,15.7
5229663,15.7
5239817,15.73
5249972,15.73
5260127,15.77
5270281,15.77
5280436,15.77
5290591,15.77
5300746,15.77
5310900,15.8
5321055,15.8
5331210,15.8
5341364,15.84
5351519,15.84
5361674,15.84
5371829,15.87
5381983,15.87
5392138,15.87
5402293,15.9
5412447,15.9
5422602,15.94
5432757,15.94
5442911,15.94
5453066,15.94
5463221,15.94
5473376,15.97
5483530,15.97
5493685,16
5503840,16
5513994,16
5524149,16.04
5534304,16.04
5544459,16.04
5554613,16.04
5564768,16.07
5574923,16.07
5585077,16.11
5595232,16.11
5605387,16.11
5615542,16.14
5625696,16.11
5635851,16.14
5646006,16.14
5656160,16.17
5666315,16.17
5676470,16.17
5686625,16.21
5696779,16.21
5706934,16.21
5717089,16.21
5727243,16.24
5737398,16.24
5747553,16.27
5757707,16.27
5767862,16.27
5778017,16.31
5788172,16.31
5798326,16.31
5808481,16.31
5818636,16.34
5828790,16.34
5838945,16.34
5849100,16.38
5859255,16.34
5869409,16.38
5879564,16.41
5889719,16.41
5899873,16.41
5910028,16.41
5920183,16.44
5930338,16.44
5940492,16.44
5950647,16.44
5960802,16.48
5970956,16.48
5981111,16.48
5991266,16.48
6001421,16.51
6011575,16.51
6021730,16.51
6031885,16.54
6042039,16.54
6052194,16.54
6062349,16.54
6072503,16.58
6082658,16.58
6092813,16.58
6102968,16.58
6113122,16.61
6123277,16.61
6133432,16.65
6143586,16.65
6153741,16.65
6163896,16.65
6174051,16.68
6184205,16.68
6194360,16.68
6204515,16.71
6214669,16.71
6224824,16.71
6234979,16.71
6245134,16.75
6255288,16.75
6265443,16.75
6275598,16.75
6285752,16.75
6295907,16.78
6306062,16.78
6316217,16.81
6326371,16.81
6336526,16.81
6346681,16.81
6356835,16.85
6366990,16.85
6377145,16.85
6387300,16.85
6397454,16.88
6407609,16.88
6417764,16.88
6427918,16.88
6438073,16.88
6448228,16.92
6458383,16.92
6468537,16.92
6478692,16.95
6488847,16.95
6499001,16.95
6509156,16.98
6519311,16.98
6529466,16.98
6539620,16.98
6549775,16.98
6559930,16.98
6570084,17.02
6580239,17.05
6590394,17.05
6600548,17.05
6610703,17.08
6620858,17.05
6631013,17.08
6641167,17.08
6651322,17.12
6661477,17.08
6671631,17.12
6681786,17.12
6691941,17.15
6702096,17.15
6712250,17.15
6722405,17.19
6732560,17.15
6742714,17.19
6752869,17.19
6763024,17.22
6773179,17.19
6783333,17.22
6793488,17.22
6803643,17.22
6813797,17.22
6823952,17.25
6834107,17.25
6844261,17.25
6854416,17.25
6864571,17.29
6874726,17.29
6884880,17.29
6895035,17.29
6905190,17.32
6915344,17.32
6925499,17.32
6935654,17.32
6945809,17.32
6955963,17.32
6966118,17.32
6976273,17.35
6986427,17.35
6996582,17.39
7006737,17.35
7016892,17.39
7027046,17.39
7037201,17.42
7047356,17.42
7057510,17.42
7067665,17.42
7077820,17.42
7087974,17.46
7098129,17.46
7108284,17.46
7118439,17.46
7128593,17.46
7138748,17.46
7148903,17.49
7159058,17.49
7169212,17.49
7179367,17.52
7189522,17.52
7199676,17.52
7209831,17.56
7219986,17.52
7230141,17.56
7240295,17.56
7250450,17.56
7260605,17.59
7270759,17.59
7280914,17.59
7291069,17.62
7301224,17.59
7311378,17.62
7321533,17.62
7331688,17.62
7341842,17.62
7351997,17.66
7362152,17.66
7372306,17.66
7382461,17.69
7392616,17.66
7402771,17.69
7412925,17.69
7423080,17.69
7433235,17.69
7443389,17.73
7453544,17.73
7463699,17.73
7473854,17.76
7484008,17.73
7494163,17.76
7504318,17.76
7514472,17.76
7524627,17.76
7534782,17.76
7544937,17.79
7555091,17.83
7565246,17.79
7575401,17.83
7585555,17.83
7595710,17.83
7605865,17.83
7616020,17.83
7626174,17.86
7636329,17.86
7646484,17.86
7656638,17.86
7666793,17.86
7676948,17.89
7687103,17.89
7697257,17.89
7707412,17.89
7717567,17.89
7727721,17.93
7737876,17.93
7748031,17.93
7758185,17.93
7768340,17.96
7778495,17.93
7788650,17.96
7798804,17.96
7808959,18
7819114,18
7829268,18
7839423,18
7849578,18
7859733,18
7869887,18.03
7880042,18.03
7890197,18.03
7900351,18.03
7910506,18.06
7920661,18.06
7930816,18.06
7940970,18.06
7951125,18.06
7961280,18.1
7971434,18.1
7981589,18.1
7991744,18.1
8001899,18.1
8012053,18.13
8022208,18.13
8032363,18.13
8042517,18.13
8052672,18.16
8062827,18.13
8072981,18.16
8083136,18.16
8093291,18.16
8103446,18.16
8113600,18.16
8123755,18.2
8133910,18.2
8144064,18.2
8154219,18.2
8164374,18.2
8174529,18.2
8184683,18.23
8194838,18.23
8204993,18.23
8215147,18.23
8225302,18.23
8235457,18.23
8245612,18.27
8255766,18.27
8265921,18.27
8276076,18.27
8286230,18.3
8296385,18.27
8306540,18.3
8316694,18.3
8326849,18.3
8337004,18.3
8347159,18.3
8357313,18.33
8367468,18.33
8377623,18.33
8387777,18.33
8397932,18.37
8408087,18.37
8418242,18.37
8428396,18.37
8438551,18.37
8448706,18.37
8458860,18.37
8469015,18.37
8479170,18.4
8489325,18.4
8499479,18.4
8509634,18.4
8519789,18.4
8529943,18.43
8540098,18.43
8550253,18.43
8560408,18.43
8570562,18.43
8580717,18.43
8590872,18.47
8601026,18.47
8611181,18.47
8621336,18.5
8631491,18.47
8641645,18.5
8651800,18.5
8661955,18.5
8672109,18.5
8682264,18.5
8692419,18.54
8702573,18.5
8712728,18.5
8722883,18.54
8733038,18.54
8743192,18.54
8753347,18.54
8763502,18.57
8773656,18.57
8783811,18.57
8793966,18.57
8804121,18.57
8814275,18.57
8824430,18.6
8834585,18.57
8844739,18.6
8854894,18.57
8865049,18.6
8875204,18.6
8885358,18.6
8895513,18.6
8905668,18.64
8915822,18.64
8925977,18.64
8936132,18.64
8946287,18.64
8956441,18.67
8966596,18.67
8976751,18.67
8986905,18.67
8997060,18.67
9007215,18.67
9017370,18.67
9027524,18.67
9037679,18.7
9047834,18.7
9057988,18.7
9068143,18.7
9078298,18.74
9088452,18.7
9098607,18.74
9108762,18.74
9118917,18.74
9129071,18.74
9139226,18.74
9149381,18.77
9159535,18.74
9169690,18.77
9179845,18.77
9190000,18.77
9200154,18.77
9210309,18.77
9220464,18.81
9230618,18.81
9240773,18.81
9250928,18.77
9261083,18.81
9271237,18.84
9281392,18.81
9291547,18.84
9301701,18.84
9311856,18.84
9322011,18.84
9332166,18.84
9342320,18.87
9352475,18.87
9362630,18.87
9372784,18.87
9382939,18.87
9393094,18.87
9403249,18.87
9413403,18.91
9423558,18.91
9433713,18.87
9443867,18.91
9454022,18.94
9464177,18.91
9474332,18.91
9484486,18.91
9494641,18.91
9504796,18.94
9514950,18.94
9525105,18.94
9535260,18.94
9545414,18.94
9555569,18.97
9565724,18.94
9575879,18.97
9586033,18.97
9596188,18.97
9606343,18.97
9616497,18.97
9626652,18.97
9636807,19.01
9646962,19.01
9657116,19.01
9667271,19.01
9677426,19.04
9687580,19.01
9697735,19.04
9707890,19.04
9718045,19.04
9728199,19.04
9738354,19.04
9748509,19.04
9758663,19.04
9768818,19.08
9778973,19.08
9789127,19.08
9799282,19.08
9809437,19.08
9819592,19.11
9829746,19.08
9839901,19.08
9850056,19.11
9860210,19.08
9870365,19.11
9880520,19.11
9890675,19.11
9900829,19.11
9910984,19.11
9921139,19.11
9931293,19.11
9941448,19.14
9951603,19.14
9961758,19.14
9971912,19.14
9982067,19.14
9992222,19.14
10002376,19.18
10012531,19.18
10022686,19.18
10032841,19.18
10042995,19.18
10053150,19.18
10063305,19.21
10073460,19.21
10083614,19.21
10093769,19.21
10103924,19.21
10114079,19.21
10124234,19.21
10134388,19.21
10144543,19.21
10154698,19.24
10164853,19.21
10175007,19.21
10185162,19.24
10195317,19.24
10205472,19.24
10215626,19.24
10225781,19.24
10235936,19.28
10246091,19.28
10256245,19.28
10266400,19.28
10276555,19.28
10286710,19.28
10296864,19.28
10307019,19.31
10317174,19.28
10327329,19.31
10337484,19.31
10347638,19.31
10357793,19.31
10367948,19.31
10378103,19.31
10388257,19.31
10398412,19.31
10408567,19.35
10418722,19.35
10428876,19.35
10439031,19.31
10449186,19.35
10459341,19.38
10469495,19.38
10479650,19.38
10489805,19.35
10499960,19.35
10510114,19.38
10520269,19.38
10530424,19.38
10540579,19.38
10550733,19.38
10560888,19.38
10571043,19.38
10581198,19.41
10591352,19.41
10601507,19.41
10611662,19.41
10621817,19.41
10631972,19.45
10642126,19.41
10652281,19.45
10662436,19.41
10672591,19.45
10682745,19.45
10692900,19.45
10703055,19.45
10713210,19.45
10723364,19.45
10733519,19.48
10743674,19.45
10753829,19.48
10763983,19.48
10774138,19.48
10784293,19.48
10794448,19.48
10804602,19.48
10814757,19.51
10824912,19.51
10835067,19.48
10845222,19.51
10855376,19.51
10865531,19.51
10875686,19.51
10885841,19.51
10895995,19.51
10906150,19.51
10916305,19.51
10926460,19.51
10936614,19.51
10946769,19.55
10956924,19.55
10967079,19.55
10977233,19.55
10987388,19.55
10997543,19.55
11007698,19.55
11017852,19.55
11028007,19.58
11038162,19.58
11048317,19.58
11058472,19.55
11068626,19.58
11078781,19.58
11088936,19.58
11099091,19.62
11109245,19.58
11119400,19.58
11129555,19.62
11139710,19.62
11149864,19.62
11160019,19.62
11170174,19.62
11180329,19.62
11190483,19.62
11200638,19.65
11210793,19.62
11220948,19.62
11231102,19.65
11241257,19.65
11251412,19.65
11261567,19.65
11271722,19.65
11281876,19.65
11292031,19.65
11302186,19.68
11312341,19.68
11322495,19.65
11332650,19.68
11342805,19.68
11352960,19.68
11363114,19.68
11373269,19.68
11383424,19.68
11393579,19.72
11403733,19.72
11413888,19.72
11424043,19.72
11434198,19.72
11444352,19.72
11454507,19.72
11464662,19.72
11474817,19.72
11484972,19.72
11495126,19.75
11505281,19.75
11515436,19.75
11525591,19.72
11535745,19.75
11545900,19.75
11556055,19.78
11566210,19.78
11576364,19.78
11586519,19.78
11596674,19.75
11606829,19.78
11616983,19.78
11627138,19.78
11637293,19.78
11647448,19.78
11657602,19.78
11667757,19.78
11677912,19.78
11688067,19.78
11698222,19.78
11708376,19.82
11718531,19.82
11728686,19.82
11738841,19.82
11748995,19.82
11759150,19.82
11769305,19.85
11779460,19.82
11789614,19.82
11799769,19.82
11809924,19.82
11820079,19.85
11830233,19.85
11840388,19.85
11850543,19.82
11860698,19.85
11870852,19.85
11881007,19.85
11891162,19.85
11901317,19.85
11911472,19.85
11921626,19.85
11931781,19.85
11941936,19.89
11952091,19.89
11962245,19.85
11972400,19.89
11982555,19.89
11992710,19.89
12002864,19.89
12013019,19.89
12023174,19.92
12033329,19.89
12043483,19.89
12053638,19.92
12063793,19.92
12073948,19.92
12084102,19.92
12094257,19.92
12104412,19.92
12114567,19.92
12124721,19.92
12134876,19.95
12145031,19.95
12155187,19.95
12165342,19.95
12175495,19.95
12185651,19.95
12195806,19.95
12205961,19.95
12216115,19.95
12226270,19.95
12236425,19.95
12246580,19.95
12256734,19.99
12266889,19.99
12277044,19.95
12287199,19.99
12297353,19.99
12307508,19.99
12317663,19.99
12327818,19.99
12337972,19.99
12348127,19.99
12358282,19.99
12368437,20.02
12378591,19.99
12388746,20.02
12398901,20.02
12409056,20.02
12419211,20.02
12429365,20.02
12439520,20.02
12449675,20.02
12459830,20.02
12469984,20.02
12480139,20.06
12490294,20.02
12500449,20.06
12510603,20.06
12520758,20.06
12530913,20.06
12541068,20.06
12551222,20.06
12561377,20.06
12571532,20.06
12581687,20.06
12591841,20.09
12601996,20.09
12612151,20.06
12622306,20.06
12632460,20.06
12642615,20.06
12652770,20.09
12662925,20.09
12673079,20.09
12683234,20.09
12693389,20.09
12703544,20.06
12713699,20.09
12723853,20.09
12734008,20.09
12744163,20.09
12754318,20.09
12764472,20.12
12774627,20.12
12784782,20.12
12794937,20.09
12805091,20.12
12815246,20.12
12825401,20.12
12835556,20.12
12845710,20.12
12855865,20.12
12866020,20.12
12876175,20.12
12886329,20.12
12896484,20.16
12906639,20.12
12916794,20.16
12926948,20.16
12937103,20.16
12947258,20.16
12957413,20.16
12967567,20.16
12977722,20.16
12987877,20.16
12998032,20.16
13008186,20.19
13018341,20.16
13028496,20.16
13038651,20.16
13048805,20.19
13058960,20.19
13069115,20.16
13079270,20.19
13089425,20.19
13099579,20.19
13109734,20.19
13119889,20.22
13130044,20.19
13140198,20.19
13150353,20.19
13160508,20.19
13170663,20.22
13180817,20.19
13190972,20.19
13201127,20.22
13211282,20.19
13221436,20.22
13231591,20.22
13241746,20.22
13251901,20.22
13262055,20.22
13272210,20.22
13282365,20.22
13292520,20.22
13302675,20.22
13312829,20.26
13322984,20.22
13333139,20.26
13343294,20.22
13353448,20.26
13363603,20.26
13373758,20.26
13383913,20.26
13394067,20.26
13404222,20.26
13414377,20.26
13424532,20.26
13434686,20.26
13444841,20.29
13454996,20.26
13465151,20.26
13475305,20.29
13485460,20.29
13495615,20.26
13505770,20.29
13515924,20.29
13526079,20.29
13536234,20.29
13546389,20.29
13556544,20.29
13566698,20.29
13576853,20.29
13587008,20.33
13597163,20.29
13607317,20.29
13617472,20.29
13627627,20.29
13637782,20.29
13647936,20.29
13658091,20.29
13668246,20.33
13678401,20.33
13688555,20.29
13698710,20.33
13708865,20.33
13719020,20.33
13729175,20.33
13739329,20.33
13749484,20.33
13759639,20.33
13769794,20.33
13779948,20.36
13790103,20.33
13800258,20.36
13810413,20.33
13820567,20.33
13830722,20.36
13840877,20.36
13851032,20.36
13861186,20.33
13871341,20.36
13881496,20.36
13891651,20.36
13901805,20.36
13911960,20.39
13922115,20.36
13932270,20.36
13942425,20.39
13952579,20.36
13962734,20.36
13972889,20.36
13983044,20.39
13993198,20.39
14003353,20.39
14013508,20.39
14023663,20.39
14033817,20.43
14043972,20.39
14054127,20.39
14064282,20.39
14074436,20.43
14084591,20.39
14094746,20.43
14104901,20.39
14115055,20.39
14125210,20.43
14135365,20.39
14145520,20.39
14155675,20.43
14165829,20.43
14175984,20.43
14186139,20.43
14196294,20.43
14206448,20.43
14216603,20.43
14226758,20.43
14236913,20.43
14247067,20.43
14257222,20.43
14267377,20.43
14277532,20.43
14287686,20.46
14297841,20.46
14307996,20.46
14318151,20.46
14328305,20.46
14338460,20.46
14348615,20.46
14358770,20.46
14368924,20.46
14379079,20.46
14389234,20.46
14399389,20.46
14409544,20.46
14419698,20.46
14429853,20.46
14440008,20.46
14450163,20.49
14460317,20.49
14470472,20.46
14480627,20.46
14490782,20.49
14500936,20.46
14511091,20.49
14521246,20.49
14531401,20.49
14541555,20.49
14551710,20.49
14561865,20.49
14572020,20.49
14582174,20.49
14592329,20.49
14602484,20.49
14612639,20.49
14622794,20.49
14632948,20.49
14643103,20.49
14653258,20.53
14663413,20.49
14673567,20.53
14683722,20.49
14693877,20.53
14704032,20.53
14714186,20.53
14724341,20.53
14734496,20.53
14744651,20.53
14754805,20.53
14764960,20.53
14775115,20.53
14785270,20.53
14795425,20.53
14805579,20.53
14815734,20.53
14825889,20.53
14836044,20.53
14846198,20.53
14856353,20.56
14866508,20.53
14876663,20.56
14886817,20.53
14896972,20.56
14907127,20.56
14917282,20.56
14927436,20.56
14937591,20.56
14947746,20.56
14957901,20.56
14968055,20.56
14978210,20.56
14988365,20.56
14998520,20.56
15008674,20.56
15018829,20.56
15028984,20.56
15039139,20.56
15049294,20.56
15059448,20.6
15069603,20.56
15079758,20.6
15089913,20.6
15100067,20.6
15110222,20.56
15120377,20.6
15130532,20.6
15140686,20.6
15150841,20.6
15160996,20.6
15171151,20.6
15181305,20.6
15191460,20.6
15201615,20.6
15211770,20.6
15221924,20.6
15232079,20.6
15242234,20.6
15252389,20.63
15262544,20.6
15272698,20.6
15282853,20.6
15293008,20.6
15303163,20.6
15313317,20.6
15323472,20.63
15333627,20.6
15343782,20.6
15353936,20.6
15364091,20.63
15374246,20.63
15384401,20.63
15394555,20.63
15404710,20.63
15414865,20.63
15425020,20.63
15435174,20.63
15445329,20.63
15455484,20.66
15465639,20.63
15475793,20.63
15485948,20.63
15496103,20.66
15506258,20.66
15516413,20.63
15526567,20.66
15536722,20.66
15546877,20.66
15557032,20.66
15567186,20.66
15577341,20.63
15587496,20.66
15597651,20.66
15607805,20.66
15617960,20.66
15628115,20.66
15638270,20.66
15648424,20.66
15658579,20.66
15668734,20.66
15678889,20.66
15689043,20.7
15699198,20.66
15709353,20.66
15719508,20.66
15729663,20.66
15739817,20.66
15749972,20.66
15760127,20.7
15770282,20.7
15780436,20.7
15790591,20.7
15800746,20.7
15810901,20.66
15821055,20.7
15831210,20.7
15841365,20.7
15851520,20.7
15861674,20.7
15871829,20.7
15881984,20.7
15892139,20.7
15902294,20.7
15912448,20.7
15922603,20.7
15932758,20.7
15942913,20.7
15953067,20.7
15963222,20.7
15973377,20.7
15983532,20.73
15993686,20.7
16003841,20.73
16013996,20.7
16024151,20.7
16034305,20.73
16044460,20.73
16054615,20.7
16064770,20.73
16074924,20.7
16085079,20.7
16095234,20.73
16105389,20.73
16115544,20.73
16125698,20.73
16135853,20.73
16146008,20.73
16156163,20.73
16166317,20.73
16176472,20.73
16186627,20.73
16196782,20.73
16206936,20.73
16217091,20.73
16227246,20.73
16237401,20.73
16247555,20.73
16257710,20.73
16267865,20.76
16278020,20.73
16288174,20.76
16298329,20.73
16308484,20.73
16318639,20.76
16328794,20.76
16338948,20.76
16349103,20.76
16359258,20.76
16369413,20.76
16379567,20.76
16389722,20.76
16399877,20.76
16410032,20.76
16420186,20.76
16430341,20.76
16440496,20.76
16450651,20.76
16460805,20.76
16470960,20.76
16481115,20.76
16491270,20.76
16501424,20.76
16511579,20.76
16521734,20.76
16531889,20.76
16542044,20.76
16552198,20.76
16562353,20.76
16572508,20.76
16582663,20.8
16592817,20.76
16602972,20.8
16613127,20.8
16623283,20.76
16633436,20.76
16643591,20.76
16653747,20.8
16663902,20.8
16674055,20.8
16684211,20.8
16694366,20.76
16704521,20.8
16714675,20.8
16724830,20.8
16734985,20.8
16745140,20.8
16755294,20.8
16765449,20.8
16775604,20.8
16785759,20.8
16795914,20.8
16806068,20.83
16816223,20.8
16826378,20.8
16836533,20.8
16846687,20.8
16856842,20.83
16866997,20.8
16877152,20.8
16887306,20.8
16897461,20.8
16907616,20.8
16917771,20.83
16927925,20.8
16938080,20.83
16948235,20.83
16958390,20.83
16968544,20.83
16978699,20.83
16988854,20.83
16999009,20.83
17009163,20.83
17019318,20.83
17029473,20.8
17039628,20.83
17049783,20.83
17059937,20.83
17070092,20.83
17080247,20.83
17090402,20.83
17100556,20.83
17110711,20.83
17120866,20.83
17131021,20.83
17141175,20.87
17151330,20.83
17161485,20.83
17171640,20.87
17181794,20.83
17191949,20.83
17202104,20.87
17212259,20.83
17222413,20.83
17232568,20.87
17242723,20.87
17252878,20.83
17263032,20.83
17273187,20.87
17283342,20.87
17293497,20.87
17303652,20.87
17313806,20.83
17323961,20.87
17334116,20.87
17344271,20.87
17354425,20.87
17364580,20.87
17374735,20.87
17384890,20.87
17395044,20.87
17405199,20.87
17415354,20.87
17425509,20.87
17435663,20.87
17445818,20.83
17455973,20.87
17466128,20.87
17476283,20.87
17486437,20.87
17496592,20.87
17506747,20.87
17516902,20.87
17527056,20.9
17537211,20.87
17547366,20.87
17557521,20.9
17567675,20.87
17577830,20.9
17587985,20.9
17598140,20.87
17608294,20.87
17618449,20.9
17628604,20.87
17638759,20.87
17648913,20.9
17659068,20.87
17669223,20.9
17679378,20.9
17689533,20.87
17699687,20.87
17709842,20.9
17719997,20.9
17730152,20.9
17740306,20.9
17750461,20.9
17760616,20.9
17770771,20.9
17780925,20.9
17791080,20.9
17801235,20.9
17811390,20.9
17821544,20.9
17831699,20.9
17841854,20.9
17852009,20.9
17862163,20.9
17872318,20.9
17882473,20.93
